,0
2998,1
2999,1
3000,16
3001,19
3002,1
3003,19
3004,11
3005,5
3006,12
3007,1
3008,1
3009,11
3010,19
3011,11
3012,3
3013,19
3014,1
3015,1
3016,12
3017,9
3018,1
3019,13
3020,1
3021,4
3022,5
3023,4
3024,13
3025,15
3026,1
3027,11
3028,10
3029,1
3030,10
3031,7
3032,4
3033,1
3034,1
3035,19
3036,1
3037,19
3038,1
3039,1
3040,5
3041,1
3042,1
3043,16
3044,11
3045,5
3046,1
3047,1
3048,1
3049,1
3050,16
3051,1
3052,19
3053,8
3054,4
3055,4
3056,12
3057,19
3058,1
3059,1
3060,1
3061,1
3062,1
3063,1
3064,0
3065,1
3066,10
3067,1
3068,5
3069,1
3070,1
3071,12
3072,1
3073,12
3074,19
3075,1
3076,1
3077,1
3078,19
3079,8
3080,9
3081,15
3082,1
3083,5
3084,4
3085,12
3086,16
3087,1
3088,1
3089,1
3090,1
3091,1
3092,19
3093,1
3094,12
3095,11
3096,1
3097,1
3098,11
3099,1
3100,4
3101,1
3102,1
3103,1
3104,11
3105,1
3106,1
3107,13
3108,1
3109,13
3110,14
3111,19
3112,1
3113,1
3114,1
3115,5
3116,1
3117,9
3118,1
3119,5
3120,17
3121,1
3122,11
3123,1
3124,16
3125,1
3126,1
3127,0
3128,9
3129,1
3130,19
3131,1
3132,1
3133,5
3134,19
3135,1
3136,5
3137,4
3138,19
3139,15
3140,1
3141,19
3142,12
3143,1
3144,19
3145,1
3146,5
3147,19
3148,1
3149,5
3150,4
3151,1
3152,1
3153,12
3154,19
3155,1
3156,4
3157,0
3158,0
3159,1
3160,1
3161,1
3162,10
3163,5
3164,1
3165,1
3166,0
3167,5
3168,11
3169,1
3170,13
3171,1
3172,11
3173,1
3174,19
3175,1
3176,1
3177,11
3178,1
3179,0
3180,1
3181,9
3182,19
3183,19
3184,1
3185,1
3186,1
3187,1
3188,16
3189,1
3190,16
3191,4
3192,5
3193,5
3194,19
3195,17
3196,19
3197,19
3198,1
3199,12
3200,9
3201,4
3202,19
3203,1
3204,16
3205,5
3206,1
3207,9
3208,4
3209,12
3210,19
3211,1
3212,12
3213,1
3214,1
3215,0
3216,15
3217,5
3218,5
3219,19
3220,1
3221,1
3222,5
3223,18
3224,1
3225,19
3226,0
3227,4
3228,12
3229,4
3230,19
3231,1
3232,19
3233,1
3234,5
3235,1
3236,1
3237,1
3238,1
3239,0
3240,1
3241,4
3242,4
3243,1
3244,1
3245,12
3246,1
3247,19
3248,1
3249,1
3250,19
3251,1
3252,13
3253,1
3254,1
3255,5
3256,19
3257,1
3258,15
3259,19
3260,8
3261,1
3262,4
3263,1
3264,9
3265,19
3266,5
3267,1
3268,1
3269,19
3270,15
3271,10
3272,1
3273,11
3274,1
3275,1
3276,19
3277,1
3278,1
3279,16
3280,4
3281,1
3282,11
3283,1
3284,10
3285,1
3286,1
3287,1
3288,1
3289,5
3290,1
3291,6
3292,1
3293,1
3294,5
3295,5
3296,5
3297,5
3298,0
3299,15
3300,8
3301,5
3302,1
3303,19
3304,12
3305,19
3306,1
3307,10
3308,11
3309,1
3310,7
3311,10
3312,9
3313,9
3314,4
3315,1
3316,11
3317,19
3318,19
3319,3
3320,19
3321,1
3322,19
3323,1
3324,1
3325,1
3326,0
3327,14
3328,19
3329,1
3330,5
3331,5
3332,5
3333,12
3334,1
3335,16
3336,5
3337,1
3338,1
3339,5
3340,19
3341,5
3342,1
3343,19
3344,4
3345,13
3346,1
3347,1
3348,4
3349,1
3350,5
3351,17
3352,4
3353,1
3354,1
3355,13
3356,1
3357,4
3358,1
3359,1
3360,4
3361,1
3362,12
3363,12
3364,9
3365,1
3366,6
3367,1
3368,1
3369,19
3370,8
3371,1
3372,1
3373,19
3374,1
3375,1
3376,4
3377,14
3378,5
3379,13
3380,1
3381,1
3382,1
3383,19
3384,1
3385,5
3386,19
3387,1
3388,9
3389,13
3390,18
3391,1
3392,13
3393,13
3394,5
3395,1
3396,1
3397,1
3398,4
3399,4
3400,3
3401,13
3402,4
3403,1
3404,1
3405,1
3406,1
3407,19
3408,1
3409,8
3410,4
3411,16
3412,19
3413,9
3414,19
3415,9
3416,19
3417,12
3418,19
3419,0
3420,1
3421,15
3422,15
3423,1
3424,0
3425,19
3426,1
3427,12
3428,1
3429,15
3430,1
3431,1
3432,1
3433,4
3434,19
3435,5
3436,1
3437,5
3438,1
3439,1
3440,16
3441,11
3442,1
3443,1
3444,19
3445,1
3446,1
3447,1
3448,19
3449,4
3450,1
3451,19
3452,4
3453,16
3454,1
3455,1
3456,19
3457,12
3458,1
3459,19
3460,1
3461,16
3462,1
3463,16
3464,1
3465,1
3466,1
3467,19
3468,9
3469,1
3470,10
3471,1
3472,12
3473,13
3474,8
3475,6
3476,12
3477,19
3478,5
3479,1
3480,19
3481,1
3482,10
3483,19
3484,19
3485,1
3486,0
3487,1
3488,1
3489,13
3490,7
3491,1
3492,4
3493,5
3494,1
3495,1
3496,5
3497,1
3498,9
3499,1
3500,13
3501,1
3502,9
3503,12
3504,19
3505,1
3506,10
3507,1
3508,4
3509,1
3510,11
3511,3
3512,0
3513,19
3514,19
3515,11
3516,1
3517,8
3518,10
3519,0
3520,13
3521,1
3522,1
3523,5
3524,1
3525,10
3526,1
3527,17
3528,11
3529,1
3530,19
3531,12
3532,1
3533,1
3534,1
3535,4
3536,1
3537,12
3538,18
3539,4
3540,1
3541,1
3542,19
3543,1
3544,1
3545,13
3546,15
3547,1
3548,1
3549,0
3550,12
3551,1
3552,1
3553,1
3554,4
3555,4
3556,14
3557,16
3558,1
3559,19
3560,15
3561,10
3562,0
3563,4
3564,4
3565,1
3566,19
3567,11
3568,9
3569,1
3570,5
3571,19
3572,1
3573,5
3574,1
3575,3
3576,12
3577,15
3578,9
3579,1
3580,1
3581,1
3582,1
3583,1
3584,12
3585,19
3586,1
3587,4
3588,9
3589,16
3590,4
3591,15
3592,1
3593,4
3594,1
3595,13
3596,1
3597,1
3598,4
3599,15
3600,15
3601,1
3602,4
3603,1
3604,5
3605,1
3606,11
3607,1
3608,4
3609,14
3610,12
3611,4
3612,1
3613,5
3614,19
3615,1
3616,1
3617,18
3618,5
3619,16
3620,11
3621,19
3622,1
3623,11
3624,4
3625,7
3626,1
3627,5
3628,19
3629,4
3630,1
3631,1
3632,1
3633,1
3634,13
3635,1
3636,5
3637,5
3638,1
3639,1
3640,9
3641,1
3642,4
3643,1
3644,1
3645,11
3646,1
3647,10
3648,1
3649,10
3650,4
3651,11
3652,19
3653,4
3654,1
3655,1
3656,1
3657,13
3658,5
3659,1
3660,19
3661,1
3662,4
3663,19
3664,11
3665,1
3666,1
3667,1
3668,16
3669,1
3670,4
3671,19
3672,0
3673,19
3674,3
3675,19
3676,17
3677,11
3678,15
3679,1
3680,10
3681,19
3682,8
3683,5
3684,0
3685,19
3686,19
3687,13
3688,16
3689,16
3690,4
3691,1
3692,9
3693,1
3694,0
3695,19
3696,5
3697,5
3698,19
3699,1
3700,1
3701,1
3702,1
3703,0
3704,8
3705,1
3706,1
3707,1
3708,16
3709,1
3710,1
3711,4
3712,16
3713,1
3714,3
3715,14
3716,15
3717,13
3718,5
3719,12
3720,19
3721,1
3722,5
3723,3
3724,1
3725,9
3726,9
3727,5
3728,16
3729,1
3730,11
3731,13
3732,19
3733,1
3734,0
3735,11
3736,4
3737,1
3738,1
3739,1
3740,4
3741,1
3742,1
3743,1
3744,14
3745,9
3746,1
3747,1
3748,1
3749,1
3750,15
3751,19
3752,1
3753,15
3754,19
3755,3
3756,4
3757,1
3758,1
3759,11
3760,11
3761,17
3762,4
3763,1
3764,1
3765,1
3766,1
3767,9
3768,0
3769,15
3770,17
3771,1
3772,15
3773,1
3774,19
3775,1
3776,19
3777,10
3778,1
3779,11
3780,12
3781,1
3782,1
3783,1
3784,1
3785,1
3786,1
3787,1
3788,19
3789,19
3790,12
3791,10
3792,14
3793,5
3794,1
3795,15
3796,1
3797,1
3798,11
3799,1
3800,17
3801,1
3802,1
3803,17
3804,1
3805,17
3806,17
3807,7
3808,1
3809,19
3810,19
3811,11
3812,19
3813,1
3814,19
3815,3
3816,1
3817,5
3818,4
3819,1
3820,8
3821,19
3822,6
3823,18
3824,9
3825,1
3826,4
3827,1
3828,8
3829,12
3830,1
3831,19
3832,4
3833,7
3834,19
3835,16
3836,19
3837,1
3838,4
3839,1
3840,18
3841,8
3842,1
3843,17
3844,19
3845,1
3846,16
3847,19
3848,1
3849,16
3850,5
3851,19
3852,9
3853,1
3854,4
3855,1
3856,1
3857,15
3858,4
3859,11
3860,1
3861,1
3862,1
3863,13
3864,1
3865,1
3866,1
3867,16
3868,1
3869,1
3870,1
3871,1
3872,1
3873,11
3874,5
3875,1
3876,1
3877,9
3878,1
3879,1
3880,1
3881,12
3882,1
3883,8
3884,9
3885,1
3886,12
3887,19
3888,19
3889,1
3890,19
3891,9
3892,1
3893,19
3894,12
3895,11
3896,1
3897,19
3898,5
3899,14
3900,5
3901,9
3902,15
3903,1
3904,1
3905,1
3906,1
3907,12
3908,5
3909,4
3910,1
3911,19
3912,4
3913,4
3914,1
3915,0
3916,1
3917,1
3918,1
3919,5
3920,1
3921,1
3922,11
3923,1
3924,5
3925,1
3926,12
3927,1
3928,9
3929,13
3930,4
3931,1
3932,1
3933,3
3934,1
3935,1
3936,1
3937,5
3938,1
3939,8
3940,1
3941,9
3942,1
3943,1
3944,3
3945,4
3946,11
3947,19
3948,1
3949,1
3950,4
3951,1
3952,11
3953,1
3954,4
3955,1
3956,15
3957,12
3958,1
3959,1
3960,11
3961,1
3962,13
3963,1
3964,16
3965,1
3966,16
3967,4
3968,1
3969,4
3970,16
3971,5
3972,5
3973,1
3974,1
3975,12
3976,1
3977,19
3978,1
3979,1
3980,13
3981,1
3982,1
3983,1
3984,8
3985,1
3986,5
3987,14
3988,15
3989,1
3990,5
3991,3
3992,4
3993,15
3994,4
3995,4
3996,14
3997,17
3998,9
3999,1
4000,14
4001,1
4002,1
4003,4
4004,4
4005,11
4006,9
4007,1
4008,17
4009,1
4010,1
4011,1
4012,4
4013,14
4014,19
4015,6
4016,1
4017,4
4018,1
4019,1
4020,9
4021,11
4022,1
4023,5
4024,1
4025,4
4026,1
4027,9
4028,19
4029,19
4030,1
4031,4
4032,10
4033,19
4034,1
4035,14
4036,1
4037,1
4038,1
4039,4
4040,7
4041,9
4042,12
4043,5
4044,1
4045,1
4046,1
4047,3
4048,9
4049,19
4050,1
4051,1
4052,9
4053,6
4054,16
4055,1
4056,1
4057,9
4058,1
4059,4
4060,1
4061,16
4062,1
4063,6
4064,1
4065,1
4066,5
4067,1
4068,1
4069,4
4070,1
4071,19
4072,1
4073,1
4074,1
4075,1
4076,15
4077,15
4078,3
4079,19
4080,1
4081,19
4082,6
4083,19
4084,10
4085,3
4086,5
4087,0
4088,10
4089,13
4090,1
4091,1
4092,19
4093,16
4094,1
4095,4
4096,1
4097,4
4098,19
4099,1
4100,1
4101,1
4102,19
4103,4
4104,1
4105,1
4106,9
4107,1
4108,1
4109,1
4110,1
4111,9
4112,1
4113,19
4114,3
4115,16
4116,4
4117,19
4118,1
4119,1
4120,11
4121,0
4122,1
4123,14
4124,1
4125,16
4126,4
4127,1
4128,1
4129,4
4130,11
4131,5
4132,1
4133,19
4134,5
4135,1
4136,1
4137,1
4138,0
4139,10
4140,16
4141,1
4142,1
4143,19
4144,5
4145,1
4146,1
4147,4
4148,1
4149,9
4150,1
4151,19
4152,14
4153,1
4154,1
4155,9
4156,1
4157,1
4158,1
4159,11
4160,0
4161,12
4162,1
4163,1
4164,1
4165,1
4166,9
4167,12
4168,18
4169,19
4170,1
4171,1
4172,1
4173,1
4174,1
4175,1
4176,19
4177,1
4178,19
4179,1
4180,1
4181,1
4182,16
4183,1
4184,1
4185,3
4186,19
4187,1
4188,1
4189,1
4190,1
4191,1
4192,15
4193,0
4194,19
4195,1
4196,1
4197,1
4198,1
4199,1
4200,1
4201,1
4202,19
4203,15
4204,1
4205,1
4206,15
4207,1
4208,1
4209,11
4210,1
4211,4
4212,9
4213,1
4214,15
4215,1
4216,16
4217,1
4218,11
4219,0
4220,19
4221,19
4222,11
4223,15
4224,12
4225,1
4226,7
4227,1
4228,1
4229,1
4230,1
4231,5
4232,19
4233,19
4234,12
4235,5
4236,4
4237,9
4238,1
4239,1
4240,5
4241,4
4242,4
4243,1
4244,11
4245,1
4246,11
4247,1
4248,1
4249,16
4250,1
4251,4
4252,13
4253,1
4254,1
4255,1
4256,12
4257,15
4258,1
4259,17
4260,4
4261,1
4262,5
4263,1
4264,4
4265,5
4266,5
4267,15
4268,15
4269,1
4270,15
4271,11
4272,1
4273,4
4274,1
4275,1
4276,18
4277,1
4278,17
4279,5
4280,15
4281,1
4282,1
4283,4
4284,3
4285,19
4286,9
4287,1
4288,15
4289,1
4290,11
4291,5
4292,1
4293,14
4294,1
4295,5
4296,1
4297,13
4298,12
4299,1
4300,1
4301,15
4302,13
4303,1
4304,17
4305,1
4306,1
4307,5
4308,5
4309,16
4310,1
4311,7
4312,19
4313,1
4314,4
4315,1
4316,1
4317,9
4318,1
4319,4
4320,1
4321,15
4322,4
4323,1
4324,1
4325,12
4326,11
4327,15
4328,4
4329,1
4330,1
4331,1
4332,11
4333,11
4334,9
4335,14
4336,17
4337,1
4338,4
4339,1
4340,1
4341,9
4342,16
4343,18
4344,8
4345,1
4346,5
4347,1
4348,1
4349,1
4350,4
4351,14
4352,4
4353,9
4354,1
4355,19
4356,1
4357,1
4358,5
4359,14
4360,19
4361,0
4362,4
4363,11
4364,1
4365,1
4366,19
4367,4
4368,1
4369,1
4370,12
4371,1
4372,13
4373,4
4374,14
4375,1
4376,4
4377,5
4378,16
4379,5
4380,0
4381,1
4382,1
4383,16
4384,1
4385,9
4386,3
4387,9
4388,1
4389,16
4390,1
4391,1
4392,1
4393,5
4394,1
4395,1
4396,5
4397,1
4398,1
4399,1
4400,13
4401,1
4402,1
4403,16
4404,1
4405,11
4406,16
4407,6
4408,5
4409,1
4410,3
4411,5
4412,1
4413,5
4414,5
4415,19
4416,4
4417,13
4418,1
4419,1
4420,1
4421,3
4422,1
4423,1
4424,10
4425,19
4426,1
4427,5
4428,1
4429,12
4430,1
4431,1
4432,11
4433,1
4434,5
4435,5
4436,4
4437,19
4438,5
4439,1
4440,1
4441,1
4442,1
4443,5
4444,1
4445,9
4446,6
4447,18
4448,11
4449,1
4450,0
4451,12
4452,1
4453,1
4454,5
4455,19
4456,13
4457,0
4458,0
4459,4
4460,11
4461,1
4462,1
4463,1
4464,1
4465,19
4466,15
4467,19
4468,1
4469,9
4470,19
4471,16
4472,15
4473,1
4474,1
4475,13
4476,4
4477,0
4478,1
4479,0
4480,1
4481,10
4482,12
4483,15
4484,12
4485,1
4486,1
4487,9
4488,11
4489,11
4490,4
4491,1
4492,1
4493,19
4494,1
4495,5
4496,6
4497,5
4498,1
4499,1
4500,1
4501,15
4502,1
4503,1
4504,16
4505,6
4506,4
4507,18
4508,19
4509,18
4510,11
4511,4
4512,1
4513,5
4514,1
4515,1
4516,14
4517,19
4518,1
4519,4
4520,11
4521,19
4522,9
4523,14
4524,1
4525,19
4526,1
4527,5
4528,1
4529,1
4530,19
4531,4
4532,1
4533,1
4534,14
4535,1
4536,1
4537,1
4538,1
4539,1
4540,1
4541,1
4542,18
4543,1
4544,1
4545,1
4546,1
4547,1
4548,1
4549,5
4550,19
4551,4
4552,1
4553,1
4554,1
4555,19
4556,1
4557,1
4558,1
4559,0
4560,12
4561,0
4562,1
4563,1
4564,1
4565,19
4566,1
4567,12
4568,4
4569,1
4570,1
4571,14
4572,19
4573,1
4574,1
4575,1
4576,19
4577,16
4578,6
4579,12
4580,1
4581,1
4582,1
4583,19
4584,11
4585,5
4586,1
4587,1
4588,19
4589,1
4590,9
4591,4
4592,12
4593,1
4594,19
4595,15
4596,1
4597,19
4598,1
4599,16
4600,4
4601,1
4602,1
4603,1
4604,12
4605,12
4606,8
4607,1
4608,11
4609,4
4610,12
4611,1
4612,4
4613,1
4614,4
4615,1
4616,1
4617,1
4618,12
4619,12
4620,11
4621,1
4622,5
4623,1
4624,1
4625,16
4626,19
4627,1
4628,1
4629,1
4630,19
4631,1
4632,1
4633,19
4634,16
4635,1
4636,3
4637,1
4638,1
4639,4
4640,1
4641,1
4642,12
4643,19
4644,12
4645,1
4646,18
4647,5
4648,1
4649,1
4650,1
4651,1
4652,12
4653,19
4654,15
4655,4
4656,1
4657,9
4658,12
4659,1
4660,4
4661,12
4662,0
4663,1
4664,1
4665,15
4666,1
4667,1
4668,1
4669,11
4670,4
4671,1
4672,15
4673,1
4674,0
4675,1
4676,1
4677,5
4678,5
4679,0
4680,19
4681,8
4682,1
4683,19
4684,19
4685,19
4686,19
4687,19
4688,1
4689,1
4690,1
4691,1
4692,1
4693,19
4694,1
4695,1
4696,5
4697,1
4698,4
4699,19
4700,1
4701,1
4702,1
4703,11
4704,12
4705,1
4706,1
4707,0
4708,1
4709,1
4710,4
4711,1
4712,1
4713,19
4714,9
4715,19
4716,19
4717,19
4718,1
4719,5
4720,5
4721,1
4722,1
4723,1
4724,7
4725,12
4726,1
4727,10
4728,12
4729,1
4730,1
4731,9
4732,4
4733,19
4734,19
4735,16
4736,19
4737,13
4738,1
4739,1
4740,1
4741,4
4742,1
4743,19
4744,19
4745,1
4746,4
4747,15
4748,1
4749,15
4750,1
4751,1
4752,1
4753,15
4754,1
4755,1
4756,19
4757,1
4758,1
4759,1
4760,1
4761,19
4762,1
4763,1
4764,13
4765,1
4766,1
4767,1
4768,1
4769,1
4770,8
4771,19
4772,4
4773,4
4774,1
4775,1
4776,1
4777,1
4778,13
4779,19
4780,1
4781,19
4782,1
4783,15
4784,12
4785,16
4786,1
4787,14
4788,4
4789,0
4790,0
4791,1
4792,12
4793,19
4794,19
4795,0
4796,1
4797,11
4798,1
4799,4
4800,9
4801,6
4802,5
4803,1
4804,1
4805,11
4806,19
4807,7
4808,19
4809,4
4810,1
4811,1
4812,12
4813,4
4814,13
4815,16
4816,19
4817,1
4818,10
4819,1
4820,15
4821,1
4822,0
4823,12
4824,1
4825,5
4826,5
4827,12
4828,11
4829,1
4830,13
4831,19
4832,19
4833,19
4834,1
4835,1
4836,17
4837,1
4838,1
4839,1
4840,1
4841,1
4842,19
4843,1
4844,12
4845,1
4846,19
4847,1
4848,5
4849,1
4850,1
4851,13
4852,1
4853,13
4854,4
4855,19
4856,1
4857,19
4858,1
4859,1
4860,12
4861,1
4862,1
4863,1
4864,13
4865,1
4866,8
4867,11
4868,15
4869,19
4870,1
4871,1
4872,1
4873,1
4874,12
4875,1
4876,1
4877,1
4878,13
4879,1
4880,1
4881,15
4882,1
4883,9
4884,1
4885,11
4886,0
4887,13
4888,4
4889,12
4890,1
4891,11
4892,11
4893,1
4894,1
4895,1
4896,9
4897,13
4898,19
4899,1
4900,4
4901,19
4902,1
4903,11
4904,19
4905,4
4906,19
4907,19
4908,19
4909,1
4910,12
4911,1
4912,1
4913,1
4914,1
4915,1
4916,15
4917,11
4918,1
4919,1
4920,0
4921,0
4922,1
4923,1
4924,1
4925,1
4926,4
4927,15
4928,1
4929,19
4930,1
4931,0
4932,0
4933,12
4934,1
4935,1
4936,12
4937,5
4938,19
4939,13
4940,1
4941,11
4942,1
4943,1
4944,19
4945,13
4946,19
4947,13
4948,1
4949,0
4950,13
4951,12
4952,4
4953,19
4954,1
4955,15
4956,10
4957,15
4958,19
4959,19
4960,4
4961,15
4962,12
4963,0
4964,4
4965,1
4966,1
4967,1
4968,1
4969,1
4970,1
4971,17
4972,19
4973,1
4974,4
4975,1
4976,11
4977,11
4978,9
4979,19
4980,8
4981,1
4982,19
4983,12
4984,4
4985,1
4986,1
4987,1
4988,1
4989,19
4990,1
4991,1
4992,1
4993,11
4994,0
4995,1
4996,1
4997,1
4998,1
4999,9
5000,12
5001,4
5002,1
5003,1
5004,15
5005,1
5006,1
5007,19
5008,1
5009,1
5010,10
5011,1
5012,19
5013,19
5014,15
5015,12
5016,1
5017,13
5018,19
5019,1
5020,11
5021,1
5022,19
5023,19
5024,19
5025,9
5026,1
5027,1
5028,4
5029,1
5030,1
5031,1
5032,1
5033,4
5034,15
5035,5
5036,12
5037,19
5038,0
5039,11
5040,19
5041,0
5042,1
5043,19
5044,1
5045,8
5046,0
5047,19
5048,19
5049,12
5050,1
5051,1
5052,11
5053,6
5054,1
5055,15
5056,1
5057,1
5058,4
5059,19
5060,15
5061,1
5062,19
5063,19
5064,15
5065,1
5066,1
5067,1
5068,1
5069,0
5070,1
5071,1
5072,1
5073,8
5074,1
5075,19
5076,8
5077,1
5078,1
5079,1
5080,5
5081,13
5082,16
5083,14
5084,13
5085,19
5086,15
5087,1
5088,1
5089,15
5090,15
5091,1
5092,1
5093,1
5094,1
5095,15
5096,5
5097,13
5098,17
5099,6
5100,1
5101,19
5102,9
5103,1
5104,1
5105,1
5106,8
5107,15
5108,19
5109,1
5110,18
5111,11
5112,13
5113,1
5114,1
5115,1
5116,1
5117,4
5118,1
5119,19
5120,4
5121,1
5122,5
5123,13
5124,1
5125,19
5126,1
5127,19
5128,19
5129,1
5130,16
5131,19
5132,1
5133,19
5134,1
5135,4
5136,5
5137,19
5138,19
5139,15
5140,1
5141,9
5142,4
5143,1
5144,1
5145,1
5146,1
5147,1
5148,1
5149,1
5150,5
5151,1
5152,15
5153,1
5154,1
5155,15
5156,19
5157,5
5158,1
5159,1
5160,0
5161,1
5162,3
5163,19
5164,19
5165,19
5166,11
5167,1
5168,19
5169,19
5170,1
5171,0
5172,4
5173,1
5174,1
5175,1
5176,4
5177,15
5178,1
5179,19
5180,5
5181,16
5182,1
5183,0
5184,15
5185,1
5186,11
5187,1
5188,1
5189,1
5190,1
5191,1
5192,19
5193,1
5194,19
5195,1
5196,19
5197,0
5198,1
5199,1
5200,19
5201,1
5202,1
5203,1
5204,4
5205,1
5206,1
5207,5
5208,19
5209,1
5210,19
5211,1
5212,1
5213,1
5214,1
5215,1
5216,5
5217,1
5218,4
5219,8
5220,1
5221,15
5222,0
5223,1
5224,0
5225,1
5226,4
5227,1
5228,5
5229,4
5230,1
5231,4
5232,19
5233,0
5234,1
5235,1
5236,1
5237,1
5238,15
5239,1
5240,1
5241,1
5242,1
5243,1
5244,1
5245,5
5246,1
5247,1
5248,16
5249,12
5250,12
5251,19
5252,19
5253,1
5254,13
5255,10
5256,19
5257,1
5258,1
5259,13
5260,19
5261,1
5262,4
5263,19
5264,13
5265,1
5266,1
5267,16
5268,0
5269,11
5270,8
5271,1
5272,13
5273,1
5274,12
5275,1
5276,15
5277,11
5278,1
5279,1
5280,15
5281,3
5282,11
5283,1
5284,5
5285,19
5286,15
5287,1
5288,6
5289,1
5290,19
5291,1
5292,1
5293,19
5294,1
5295,1
5296,1
5297,1
5298,1
5299,0
5300,5
5301,14
5302,1
5303,1
5304,0
5305,10
5306,1
5307,1
5308,1
5309,13
5310,1
5311,9
5312,19
5313,1
5314,1
5315,1
5316,8
5317,4
5318,9
5319,1
5320,0
5321,1
5322,13
5323,4
5324,1
5325,1
5326,19
5327,1
5328,8
5329,1
5330,1
5331,4
5332,10
5333,1
5334,19
5335,1
5336,15
5337,11
5338,4
5339,12
5340,19
5341,1
5342,1
5343,19
5344,0
5345,1
5346,4
5347,1
5348,12
5349,4
5350,1
5351,13
5352,19
5353,1
5354,19
5355,1
5356,5
5357,1
5358,9
5359,1
5360,12
5361,1
5362,1
5363,16
5364,16
5365,1
5366,10
5367,1
5368,19
5369,1
5370,0
5371,1
5372,1
5373,5
5374,1
5375,19
5376,1
5377,5
5378,1
5379,1
5380,1
5381,1
5382,1
5383,1
5384,1
5385,4
5386,6
5387,1
5388,11
5389,4
5390,1
5391,1
5392,12
5393,10
5394,5
5395,1
5396,0
5397,1
5398,1
5399,1
5400,12
5401,1
5402,4
5403,19
5404,12
5405,19
5406,1
5407,19
5408,1
5409,1
5410,1
5411,4
5412,0
5413,1
5414,1
5415,1
5416,1
5417,19
5418,19
5419,3
5420,19
5421,15
5422,19
5423,5
5424,1
5425,16
5426,19
5427,16
5428,12
5429,12
5430,12
5431,13
5432,10
5433,0
5434,1
5435,1
5436,19
5437,1
5438,1
5439,1
5440,19
5441,1
5442,9
5443,5
5444,19
5445,13
5446,19
5447,15
5448,4
5449,0
5450,19
5451,0
5452,4
5453,19
5454,5
5455,1
5456,11
5457,0
5458,14
5459,19
5460,1
5461,5
5462,13
5463,19
5464,1
5465,0
5466,1
5467,0
5468,19
5469,19
5470,1
5471,4
5472,4
5473,1
5474,0
5475,1
5476,1
5477,1
5478,19
5479,12
5480,1
5481,16
5482,12
5483,19
5484,19
5485,1
5486,1
5487,12
5488,1
5489,4
5490,4
5491,14
5492,8
5493,19
5494,1
5495,5
5496,4
5497,1
5498,1
5499,1
5500,9
5501,12
5502,1
5503,3
5504,1
5505,1
5506,5
5507,5
5508,19
5509,1
5510,6
5511,15
5512,19
5513,1
5514,1
5515,12
5516,6
5517,4
5518,15
5519,4
5520,1
5521,8
5522,3
5523,15
5524,1
5525,13
5526,1
5527,19
5528,1
5529,10
5530,4
5531,1
5532,1
5533,1
5534,19
5535,16
5536,19
5537,13
5538,6
5539,19
5540,1
5541,19
5542,11
5543,5
5544,19
5545,1
5546,12
5547,12
5548,1
5549,9
5550,1
5551,1
5552,15
5553,11
5554,9
5555,11
5556,19
5557,11
5558,1
5559,1
5560,12
5561,1
5562,1
5563,1
5564,4
5565,19
5566,15
5567,9
5568,12
5569,4
5570,19
5571,1
5572,13
5573,17
5574,14
5575,3
5576,1
5577,5
5578,1
5579,15
5580,1
5581,13
5582,5
5583,1
5584,0
5585,1
5586,5
5587,1
5588,1
5589,1
5590,1
5591,11
5592,11
5593,19
5594,11
5595,19
5596,17
5597,4
5598,12
5599,15
5600,19
5601,1
5602,19
5603,12
5604,3
5605,1
5606,5
5607,1
5608,1
5609,1
5610,1
5611,1
5612,1
5613,8
5614,15
5615,19
5616,1
5617,1
5618,1
5619,4
5620,0
5621,19
5622,15
5623,19
5624,19
5625,4
5626,9
5627,1
5628,19
5629,0
5630,19
5631,1
5632,1
5633,9
5634,1
5635,8
5636,1
5637,12
5638,1
5639,1
5640,12
5641,1
5642,6
5643,1
5644,4
5645,19
5646,4
5647,5
5648,12
5649,3
5650,1
5651,1
5652,12
5653,0
5654,12
5655,1
5656,4
5657,19
5658,4
5659,1
5660,19
5661,4
5662,4
5663,11
5664,1
5665,1
5666,13
5667,1
5668,1
5669,1
5670,19
5671,1
5672,1
5673,1
5674,10
5675,1
5676,15
5677,19
5678,4
5679,13
5680,1
5681,10
5682,4
5683,9
5684,1
5685,4
5686,1
5687,1
5688,16
5689,1
5690,4
5691,5
5692,1
5693,1
5694,1
5695,1
5696,1
5697,11
5698,11
5699,1
5700,19
5701,19
5702,19
5703,19
5704,12
5705,4
5706,1
5707,11
5708,4
5709,1
5710,1
5711,1
5712,1
5713,5
5714,1
5715,11
5716,15
5717,12
5718,1
5719,4
5720,1
5721,13
5722,11
5723,19
5724,1
5725,4
5726,5
5727,14
5728,1
5729,5
5730,1
5731,1
5732,19
5733,12
5734,1
5735,19
5736,1
5737,9
5738,1
5739,1
5740,1
5741,1
5742,1
5743,3
5744,1
5745,1
5746,9
5747,1
5748,8
5749,19
5750,5
5751,12
5752,1
5753,0
5754,8
5755,1
5756,19
5757,19
5758,8
5759,1
5760,14
5761,3
5762,8
5763,1
5764,11
5765,12
5766,17
5767,19
5768,19
5769,19
5770,15
5771,1
5772,1
5773,1
5774,0
5775,11
5776,19
5777,11
5778,0
5779,16
5780,1
5781,1
5782,1
5783,5
5784,12
5785,0
5786,13
5787,7
5788,1
5789,19
5790,5
5791,0
5792,1
5793,14
5794,18
5795,1
5796,11
