,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
5045,1.58,1.9700000000000009,1.0999999999999996,1.58,18.28,1.92,19.69,9.16,6.34,15.22,12.02,19.06,16.1,17.94,6.44,6.92,11.92,18.18,18.52,19.25,18.77,19.45,3.77,4.2,16.0,17.12,19.93,19.69,19.2,5.51,18.96,20.32,7.55,16.39,17.12,19.74,9.16,14.35,19.54,20.22,11.97,16.68,19.45,19.69,14.01,19.4,19.3,19.2,19.45,20.32,1.6799999999999995,5.13,19.45,18.52,1.1500000000000004,18.82,1.1500000000000004,1.4399999999999995,6.78,8.91,13.14,18.86,15.13,2.119999999999999,19.54,1.6799999999999995,7.12,19.93,19.98,17.36,19.98,,,,,19.93,,,,,,,,,,,,,,,,,,,,,,,,
5113,,,,,16.240000000000002,,16.58,4.54,,17.36,18.18,18.18,5.03,18.18,16.15,15.9,16.63,16.44,15.85,3.72,16.44,18.57,4.11,,18.18,15.95,3.28,4.69,18.33,18.23,3.43,17.990000000000006,,18.91,17.36,16.39,,17.259999999999998,16.19,16.87,,16.87,,,16.87,16.44,4.11,16.29,5.22,16.58,16.83,,17.41,4.16,18.23,16.73,,,,,18.86,16.83,18.18,,17.31,3.72,,5.42,16.73,,,,,,,,,,,,,,,,,,,,,,,,,16.19,,,,,,
5120,,,,,11.87,17.75,14.69,11.53,,19.54,16.19,18.18,14.69,18.18,13.18,6.53,13.14,12.17,9.59,10.71,15.08,16.29,14.93,,17.12,15.37,19.11,17.259999999999998,15.95,,16.34,17.07,,15.71,15.56,19.11,,14.74,18.62,17.990000000000006,,19.25,,,16.73,15.95,16.34,17.6,17.5,17.75,17.75,16.34,18.14,16.83,16.490000000000002,14.98,,,15.95,,17.65,18.77,16.68,,19.4,15.95,,18.09,16.34,,,,,,,,13.43,,,,,,,14.93,,,,,,,,,,12.75,,,,,,
5174,,,,,10.17,,16.19,1.2400000000000002,,,,19.79,15.66,20.130000000000006,9.79,18.14,11.15,13.57,6.78,17.89,20.32,18.28,,,,,20.27,20.17,20.32,,19.5,16.63,,17.12,14.16,5.61,,3.14,13.14,17.6,,20.17,,,12.21,12.12,12.17,19.11,20.08,20.27,,15.17,20.32,20.130000000000006,20.130000000000006,20.08,,,,,14.4,20.22,19.5,,11.1,18.72,,20.17,17.84,12.17,,,,,,,,,,,,,,,16.19,,,,,,,,,19.59,,5.61,,,,
5203,,1.2899999999999991,15.47,,19.01,14.64,17.36,18.52,,13.96,16.05,15.51,15.95,7.5,15.71,8.48,14.79,2.3599999999999994,12.41,14.01,15.66,7.12,8.379999999999999,,12.21,14.79,15.56,10.08,19.59,6.1,14.45,14.74,,12.5,11.58,17.89,,10.76,16.73,15.9,16.490000000000002,14.54,,,5.37,13.91,13.28,14.64,8.72,19.83,14.98,14.11,16.78,17.65,6.1,16.92,,,,15.03,15.27,9.4,5.08,,15.71,13.04,,10.37,15.85,8.379999999999999,,,,,17.21,,,,,,,,,,,,6.78,,,,,,,,,,,,14.2,
5270,,,,,15.85,17.07,16.78,10.27,,15.71,11.58,18.18,16.63,18.52,4.93,10.08,10.66,15.76,13.67,18.04,19.11,19.54,,,,19.5,19.16,13.28,18.23,19.45,17.46,17.84,,19.4,18.77,18.77,,16.63,13.57,8.620000000000001,15.32,16.68,,,18.67,15.9,19.69,14.2,20.130000000000006,18.18,,,18.77,19.69,,18.23,,,,,18.82,17.6,9.06,,19.880000000000006,17.31,,14.16,20.03,,,,,,,,,,,,,,,17.5,,,,,,,,,,,,,,14.54,16.05,
5311,,,,,14.11,10.66,13.28,14.3,,9.83,14.06,14.06,11.0,13.04,7.939999999999999,8.14,11.34,11.78,14.01,11.68,14.74,14.54,13.43,,11.63,14.83,15.37,12.7,14.88,,14.93,13.28,,11.58,13.72,10.81,,14.16,8.72,12.07,14.2,13.91,,,8.48,11.87,11.78,14.74,13.57,15.47,13.43,13.23,12.65,14.3,,14.16,,,,,13.38,14.69,12.7,,14.01,14.79,,14.74,14.79,,,,15.13,,,,,,,,,14.11,,,,,,14.83,,,,,,14.64,,,,,,
5333,,,,,6.0,14.69,12.99,13.23,,7.3599999999999985,15.85,11.63,13.38,17.55,13.38,6.19,11.29,10.13,12.7,14.01,16.05,11.63,,,17.94,14.5,11.44,19.64,16.34,11.63,14.79,18.09,,9.35,18.09,11.92,14.2,12.94,10.66,13.86,13.23,18.23,,,17.65,19.98,19.98,17.07,17.02,13.72,12.17,16.92,17.21,16.87,18.91,19.2,,,15.85,,19.98,18.09,14.98,,14.5,18.28,,18.09,12.6,12.07,,,,,,,,,,,,,,,,,12.12,,,,,,,,,,,,,
5337,,3.67,,,3.77,14.16,4.98,18.77,,11.87,17.75,18.09,17.89,18.09,9.11,3.67,14.11,3.62,18.09,17.5,17.8,,,,17.990000000000006,9.11,17.84,,17.990000000000006,11.19,17.5,18.38,,11.58,6.49,18.04,17.7,17.21,9.3,14.3,17.89,17.55,3.86,,17.990000000000006,17.31,14.35,17.65,17.55,18.38,,17.5,18.38,,,17.36,,,9.45,,18.33,17.89,4.01,,14.01,17.5,,17.55,9.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5368,,,,,18.48,17.21,18.82,15.08,,,19.69,9.79,11.68,19.25,18.52,9.25,15.76,19.35,17.17,10.42,18.96,,,,19.2,19.64,9.64,10.76,18.09,,19.2,19.4,,19.2,19.69,18.14,,19.3,19.5,16.39,,19.5,,,19.4,19.64,19.64,19.4,18.77,18.86,,,18.28,18.91,,17.84,,,18.91,,19.01,18.57,17.55,,18.72,17.31,,18.96,18.77,,,,,,,,,18.91,,,,,,,,,18.48,,,,,,,,,,,,,
5372,,,,,6.19,18.62,17.8,16.63,,15.51,16.83,14.35,14.01,15.42,10.42,12.12,16.63,10.66,19.45,11.05,20.130000000000006,18.48,1.6799999999999995,,15.81,20.22,11.87,9.2,19.880000000000006,11.92,4.79,19.16,3.67,12.36,20.32,19.2,,8.18,19.69,7.65,10.27,9.74,1.7799999999999994,,15.22,20.32,10.37,7.5,7.6,18.43,12.02,12.5,19.79,20.32,10.9,19.93,,,12.31,1.83,11.73,19.74,9.69,11.05,20.27,11.29,3.67,19.74,18.86,2.84,,,,,,,,16.44,,,,,,,,,,,,,,,19.98,,11.83,,,,,
5383,,8.91,,,16.05,12.02,10.61,11.78,,8.96,19.79,19.11,6.15,10.17,6.24,3.72,13.23,14.16,11.49,14.88,19.93,15.85,10.22,,4.74,9.11,16.68,17.36,15.71,13.33,14.98,16.29,,15.17,17.7,16.78,,18.14,11.63,20.03,10.27,13.48,,,5.95,11.63,12.94,15.76,18.86,13.43,,5.66,16.58,20.03,15.66,17.6,,12.75,6.44,6.34,17.8,17.75,19.16,,5.27,19.35,,5.85,19.11,13.82,,,,,,,,,,,,,,,,,,,,,,,,11.87,,16.490000000000002,,,,
5386,,,,,18.38,15.13,12.89,13.33,,16.240000000000002,14.74,15.37,8.67,10.51,2.0700000000000003,4.4,11.44,12.02,14.35,16.92,18.62,14.5,10.37,,12.6,13.14,17.7,15.9,15.61,,18.96,19.3,,11.73,19.35,20.27,15.51,8.77,12.84,13.96,,20.17,,,13.52,12.02,11.73,12.36,19.01,19.59,14.16,12.65,19.69,11.29,16.44,13.52,,1.2899999999999991,16.58,,15.61,19.4,14.45,,14.83,19.35,,19.83,19.83,,,,,7.21,,,,,,,,,,,,,,,,,,,,,,,,,,
5427,,17.41,,,7.7,19.35,15.08,10.32,,13.77,19.2,17.5,1.4900000000000002,17.46,8.09,10.81,13.82,7.7,17.65,14.35,20.130000000000006,19.93,,,19.93,,17.75,20.130000000000006,18.18,,18.38,19.16,,,18.72,19.16,10.51,16.240000000000002,18.57,19.74,16.34,19.35,,,19.98,19.11,20.03,20.130000000000006,19.74,19.93,10.32,,18.38,20.130000000000006,17.259999999999998,19.45,,,,19.5,18.33,16.19,19.25,10.56,18.23,,,19.3,18.86,,,,,,,,,,,,,,,,,,,16.73,,,,,,,,,,,,
5453,,,,,13.62,11.05,16.58,13.43,,11.53,12.6,14.11,16.05,17.46,17.36,10.61,12.21,8.82,14.59,10.51,15.17,11.24,8.33,,11.44,17.46,16.92,13.67,14.88,11.19,17.12,14.83,,,14.25,13.23,,18.38,14.11,12.7,11.97,16.19,,,16.34,17.8,14.4,15.27,13.82,17.65,8.91,11.58,16.58,15.9,16.15,17.6,,,,,14.35,13.86,12.02,,13.14,17.46,,16.240000000000002,14.3,14.69,,,,,,,,,,,,,,,,,,,,,17.41,,,17.21,,16.05,,,,
5673,,,,,17.17,17.41,10.56,10.61,,11.1,13.86,18.57,11.19,17.94,17.07,13.77,18.18,18.57,18.38,18.62,17.36,17.41,8.379999999999999,,17.7,16.0,19.4,16.87,17.89,18.82,17.8,19.3,,18.09,18.52,14.59,,11.29,17.31,19.3,2.3100000000000005,19.3,,10.95,12.02,19.64,18.52,17.7,19.4,17.41,,16.87,19.74,13.57,17.12,16.44,,14.79,,,17.31,19.83,13.86,,19.11,19.01,,11.29,18.82,8.18,,,17.990000000000006,,,18.57,,,,,,,,,,,,,,,,,,,,,,,,
5678,,,,,19.35,19.54,10.9,19.01,,,19.5,11.15,10.42,18.86,18.96,10.66,19.06,10.42,19.64,19.64,8.04,19.35,,,12.17,12.6,10.95,5.27,18.72,,8.96,18.77,,12.46,9.3,10.61,,18.77,19.35,4.35,,19.79,3.09,,19.93,12.26,19.5,12.8,18.77,11.24,,,19.54,19.5,,7.65,,,,,9.4,11.05,12.02,,19.11,8.14,,9.93,9.35,11.29,,,,,,,,,,,,,,,,,,,,19.35,,,,,,,,,,
5786,,,,,13.09,14.64,9.69,8.09,,12.5,18.62,17.5,9.5,20.32,10.85,9.11,8.43,15.85,5.66,11.78,20.32,19.93,9.4,,18.38,15.81,19.45,13.48,20.08,,18.38,15.95,,20.27,15.9,20.17,,19.3,13.14,17.94,10.76,16.58,11.58,,19.98,17.8,17.89,11.39,19.59,16.83,17.7,,19.11,14.98,12.17,17.65,,,,,16.92,19.45,8.57,,20.37,19.25,10.76,16.1,16.19,11.29,11.24,,,,,,,,,,,,,,,,15.03,,,,,13.48,,,,,,,,
5800,,,,,12.21,12.12,15.47,17.8,,13.28,7.31,5.76,5.42,17.12,19.01,1.2899999999999991,12.46,14.83,12.89,2.890000000000001,12.21,13.86,,,12.02,11.15,7.75,6.73,16.53,,18.77,16.58,,13.52,10.32,16.240000000000002,,12.17,14.3,13.96,20.08,16.1,,,16.97,6.68,12.75,15.08,10.71,12.7,17.55,11.58,17.31,16.78,,11.34,,,,,13.38,14.06,17.02,,13.43,17.17,,14.06,12.7,,,,,,,,,,,,,,,,,12.31,,,,,,,,,,,,,,
5843,,,,,4.25,14.16,17.65,10.47,,9.88,15.95,10.13,16.87,10.13,15.08,14.11,17.6,8.09,13.67,14.4,17.41,16.97,,,17.46,17.7,17.21,17.21,17.84,17.94,17.36,15.81,7.65,13.96,14.88,17.41,,16.87,16.58,16.87,,16.19,,,16.15,17.7,9.25,17.41,18.38,17.46,,,17.65,15.13,,16.44,,,,,10.76,10.42,17.8,,9.64,17.36,,16.53,17.46,,5.32,,,,,15.95,,,9.79,,,,,,,,,,,,,,,,,,16.44,,,
5875,,,,,19.2,8.82,19.98,14.69,,20.03,18.77,12.17,17.7,19.3,16.83,5.47,6.44,15.47,18.14,20.17,16.1,19.79,,,13.38,7.26,20.130000000000006,17.17,19.83,,4.11,20.17,,13.48,16.29,19.880000000000006,,3.52,20.32,19.880000000000006,20.03,7.84,,,8.67,3.43,17.259999999999998,20.32,20.03,20.130000000000006,,,19.45,16.05,,19.74,,,,,13.57,13.43,5.51,,6.78,19.83,,16.0,17.75,,,,,,,,,,,,,,,,,,19.83,,,16.34,14.54,,7.3599999999999985,,,,,,,
5961,,,,,16.73,11.68,11.83,12.7,,17.46,18.48,17.41,15.85,17.89,16.15,10.81,12.21,16.29,16.19,16.240000000000002,17.259999999999998,18.18,17.17,,18.57,17.41,19.2,17.36,19.11,18.86,18.23,18.38,17.990000000000006,11.78,16.83,17.84,,19.4,17.55,18.38,18.28,11.19,,,18.18,17.36,18.96,19.01,18.57,18.28,,10.42,17.6,17.8,,10.42,,16.97,11.1,,19.2,13.72,18.96,,6.29,16.39,,13.48,13.96,11.34,,,,,,,,,,,,,,,14.4,,,,,,,12.31,,,,,,,,
5968,,,,,15.08,,16.15,14.98,,13.57,18.77,17.6,5.95,19.06,10.37,10.51,10.76,10.13,16.490000000000002,10.76,19.3,15.76,,,15.61,19.54,15.61,18.62,15.85,,17.41,19.01,,,14.35,11.39,,18.86,19.25,19.3,,15.66,,,19.45,19.25,18.48,17.12,18.57,13.96,19.25,,15.81,20.130000000000006,,19.3,,,,,18.04,16.29,,,17.259999999999998,18.82,,15.9,15.61,10.51,,,16.1,,,,,,,,,10.71,,,16.1,,,,,,,,,,,,,,,
6049,,,,,17.75,3.96,17.8,19.01,,9.93,11.05,18.48,10.66,17.8,18.48,4.45,16.78,17.75,17.8,17.8,18.48,18.48,,,8.48,4.11,17.89,18.57,18.33,,3.91,18.23,,18.23,18.28,17.7,,11.0,18.48,18.57,2.75,17.89,,,11.34,18.57,18.77,19.5,18.62,18.48,3.18,,19.25,3.33,,19.5,,,,,10.17,19.5,4.2,17.7,17.65,11.0,,18.48,19.06,12.84,,,,,,,,,,,,,,,,17.7,,,,,,,17.6,,,,,,,
6105,,,,,18.57,19.880000000000006,11.24,15.47,,14.2,18.67,14.3,5.22,13.86,6.49,13.09,11.24,12.84,11.73,15.51,18.96,7.07,14.25,,8.18,16.53,19.880000000000006,12.36,16.58,,18.43,19.98,,12.7,19.5,16.1,,8.57,16.34,12.7,,14.79,,,13.86,9.54,13.52,15.47,19.35,17.65,18.28,15.37,16.73,19.3,12.21,6.24,,,11.19,,19.98,18.43,11.49,,19.93,17.990000000000006,,12.07,17.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.82,,
6137,18.04,10.95,,,16.240000000000002,10.66,16.1,4.5,,18.77,17.41,18.57,10.47,19.11,3.72,2.6,10.37,16.34,15.95,17.94,18.23,13.48,10.56,,11.15,19.25,16.05,18.43,18.38,,19.69,18.04,,15.27,10.37,14.54,,18.43,,17.7,11.0,10.17,18.86,,17.21,10.47,19.01,3.2300000000000004,19.16,17.89,,18.67,18.77,17.84,18.48,19.64,,,,2.6,9.79,15.56,11.0,,19.25,3.33,,18.91,18.67,,,,,,2.17,,,10.42,,17.84,,,,,,,,10.51,,,,,,,,,,,,
6148,,,,,1.58,19.25,12.31,4.35,,12.99,,16.68,4.06,19.74,5.95,7.31,12.17,12.36,17.990000000000006,18.96,20.22,20.03,20.22,,8.33,20.130000000000006,18.77,11.68,19.64,,16.97,20.22,,19.45,20.37,19.93,,20.03,19.98,15.81,,20.22,,,12.89,18.43,19.2,20.22,20.22,20.17,,13.72,20.130000000000006,20.37,,19.83,,,,,20.130000000000006,20.22,10.51,,19.93,14.06,,20.32,19.35,19.98,,,,,,19.83,,,,,,,,,,,,20.03,20.17,,,,,,,,,,,
6213,2.460000000000001,4.79,7.7,3.14,16.44,18.82,10.37,11.58,4.01,4.2,2.0700000000000003,5.13,10.47,7.65,12.07,5.56,6.97,15.17,16.63,18.67,19.59,3.2300000000000004,2.890000000000001,1.7300000000000004,6.24,16.92,19.74,17.75,16.63,3.86,19.79,17.7,2.5500000000000007,7.46,20.03,19.54,2.02,10.61,18.38,18.96,12.26,16.83,4.69,1.34,6.53,19.54,15.56,15.13,13.91,19.16,3.82,19.25,19.74,19.880000000000006,5.95,19.2,4.06,,3.91,3.28,16.68,19.59,8.18,4.64,19.83,16.97,19.79,16.53,19.83,5.76,,,19.5,,,,,,,,,,,,,,,,,19.2,,,,,,,,,,
6246,,,,,17.12,6.63,14.64,6.49,,,,18.91,4.5,14.69,12.41,15.37,10.76,17.12,12.17,16.63,16.490000000000002,13.43,,,14.2,16.73,18.72,18.14,18.96,,16.39,14.16,,17.65,19.74,15.27,,19.69,16.44,13.77,,20.03,,,15.61,17.41,18.77,13.67,16.78,19.59,,,18.82,20.37,11.63,15.85,,,11.63,,18.82,18.23,,,19.880000000000006,14.88,12.94,19.74,20.17,,,,,,,,,,,,,,,19.2,,,,,,,18.86,,,,18.28,,,,,
6268,,,,,19.83,10.71,14.2,9.74,,10.71,16.73,14.98,9.74,15.17,10.71,15.17,14.98,16.73,19.83,16.73,4.69,12.07,15.17,,15.56,18.28,16.73,10.9,15.17,10.71,10.71,18.28,,16.15,17.89,16.73,,16.73,15.17,18.28,10.71,18.09,,,15.17,16.73,10.71,15.17,16.73,18.28,,10.71,17.89,10.71,16.73,14.98,,,,,16.92,16.53,11.1,,19.83,16.73,,16.73,17.12,15.17,,,,19.83,,,,,,,,,,,,,,,,,,,,16.92,,,,,,
6274,,,,,18.67,18.72,19.3,14.5,,4.3,19.5,18.96,9.88,19.4,6.97,2.8000000000000007,9.88,14.5,16.73,19.25,19.74,15.71,14.74,,13.96,15.08,19.25,7.02,17.21,,18.86,19.3,,14.45,19.69,16.97,,8.09,19.83,8.77,1.6300000000000008,14.69,,,14.93,19.4,14.93,16.63,19.35,19.69,9.83,19.83,12.6,19.64,,19.5,1.7799999999999994,,12.84,,19.45,19.16,15.13,,15.9,19.4,,18.04,18.72,16.68,,,,,,,,,,,18.91,,,,,,,,,,,10.22,,,,,,,,
6312,,,,,15.9,,1.6300000000000008,16.63,,15.95,16.53,15.13,10.27,16.53,13.28,7.8,12.94,14.2,16.83,18.82,17.07,16.73,,,16.490000000000002,17.21,17.94,13.62,5.32,,17.21,17.21,15.95,16.78,17.41,17.8,,16.73,16.78,16.73,,16.73,,,13.82,13.67,10.66,14.25,18.48,13.43,,,17.259999999999998,16.87,,16.83,,,,,17.17,16.87,11.58,,16.87,16.87,,18.52,4.69,,,,,,,17.5,,,16.58,,,,,17.21,,,,,,,,,3.09,,,,17.41,,,
6351,,,,,2.0700000000000003,8.43,19.01,17.75,,18.72,19.3,19.45,16.83,18.62,9.98,10.76,11.34,17.5,18.28,19.06,18.82,19.25,19.59,,19.3,18.82,18.43,18.82,18.82,19.4,9.4,19.2,,19.64,19.74,19.35,,18.82,19.3,18.77,,18.82,,,19.3,19.35,14.98,18.82,17.46,19.2,,,18.82,19.11,16.92,18.38,,,,,10.08,19.54,18.33,,19.45,19.16,,18.96,19.16,19.93,,,,,19.35,,,19.11,,,,,,,16.63,,,,,,,,,,,,,,,
6369,,,,,14.64,,4.88,14.45,,16.15,17.55,16.05,8.23,,16.68,9.59,12.26,10.66,7.02,9.88,13.96,14.3,,,,13.72,12.26,15.47,17.17,,14.4,16.34,,14.11,14.74,16.53,,18.28,12.6,16.29,14.45,14.74,6.97,,13.18,,16.1,16.58,16.78,12.94,,6.78,14.45,16.29,10.32,17.84,,,,,15.42,16.53,18.67,,16.63,14.16,,17.02,16.15,4.3,,,,4.3,,,,,,,,,,15.85,,,,,14.79,,,,,,,,,,,
6464,,,,,18.33,13.67,3.62,16.0,,18.43,18.48,14.88,12.94,19.3,18.48,10.17,3.62,19.83,5.85,15.03,19.880000000000006,18.18,,,15.42,18.72,19.69,6.63,15.51,15.56,17.02,16.05,,8.96,14.64,19.98,,19.54,14.93,19.5,18.67,19.3,,,2.460000000000001,4.54,15.47,19.69,18.48,18.28,18.52,18.38,18.23,17.94,19.16,18.38,,,7.17,,19.3,18.96,19.16,,16.19,9.16,12.07,19.01,16.490000000000002,16.87,,,,13.91,,,,,,,,,,,,,,,,,,,,,,,,,18.96,
6485,,1.92,,1.92,7.84,20.130000000000006,5.17,19.69,18.04,10.56,17.21,10.81,15.13,19.35,4.11,4.11,13.18,16.44,16.39,12.02,7.3599999999999985,7.8,3.67,,12.6,17.02,20.03,18.91,19.59,3.67,16.15,17.94,4.98,18.14,14.16,19.79,,19.45,13.43,9.69,3.67,18.91,1.92,1.92,5.95,19.16,16.34,19.45,19.64,9.98,4.93,19.01,20.17,20.17,6.53,18.38,1.92,,11.87,3.5700000000000003,20.03,18.67,8.43,3.67,19.45,17.8,1.6300000000000008,20.130000000000006,15.85,18.91,,,,,,,9.93,,,19.880000000000006,,,,,,,,,,,,15.22,,,,,,,,
6537,,,,,5.47,14.16,15.27,14.83,,12.36,15.37,16.68,18.14,11.97,12.02,8.09,15.08,5.47,10.32,10.37,16.240000000000002,10.47,11.97,,10.08,14.54,18.04,13.43,16.29,,12.55,17.75,,10.66,10.17,17.41,,10.42,12.89,16.87,,17.94,,,12.65,17.94,16.240000000000002,9.45,19.98,17.21,13.96,10.95,19.06,18.43,10.66,17.17,,,,,17.02,16.240000000000002,9.3,,12.46,14.98,,13.09,14.83,,,8.23,,,4.11,,,,,,,,,16.1,17.17,,,,,,,,,,,,,,,
6561,,,,,7.12,9.3,16.29,10.71,,4.5,10.81,16.53,6.49,15.56,15.9,12.8,14.3,13.62,16.19,16.34,16.29,14.98,5.47,,13.04,15.56,18.82,14.59,15.03,9.3,15.27,17.990000000000006,15.71,18.14,16.73,17.65,,14.64,14.64,18.14,9.3,15.95,,,10.81,14.16,14.3,13.91,17.65,19.69,11.92,14.69,10.37,19.98,10.32,15.27,,,11.92,,16.97,16.78,15.56,,14.11,13.18,,15.22,14.88,,,,,,,,,,,14.69,,,,13.23,,,,,,13.18,,,,,,,,,,
6586,,,,,16.44,18.62,20.130000000000006,7.26,,11.15,8.18,14.69,13.91,12.17,2.5500000000000007,14.98,12.65,20.130000000000006,10.32,19.4,16.53,15.95,10.9,,13.14,10.85,16.34,10.51,20.03,12.84,7.65,20.37,,13.77,20.27,20.17,,5.66,15.13,12.5,20.08,18.43,,,14.98,14.74,13.48,12.12,20.130000000000006,20.32,,14.3,20.32,11.34,17.41,17.75,,,15.76,,18.96,20.27,10.47,,16.1,17.7,,20.22,19.25,,,,,,,,,,,,,20.27,,,,,,,,,,,20.32,,,,,,,
6588,,,,,17.65,,19.54,11.87,,,19.4,18.86,13.33,18.48,13.62,11.63,6.97,17.6,17.6,16.490000000000002,17.31,,,,20.08,20.08,18.28,19.880000000000006,18.23,,19.25,18.09,,20.08,18.18,18.18,,18.86,,18.48,,20.08,,,19.11,19.06,19.5,19.25,19.16,17.02,,,19.69,19.11,,18.91,,,,,19.93,19.69,18.33,14.2,18.48,20.03,,17.31,19.98,,,,,,,,,17.8,,,,,,,,17.8,,,,,,,,,,,,,,
6622,,,,,17.07,,1.7300000000000004,6.34,,,,19.79,12.26,19.06,15.51,13.48,10.76,16.39,12.5,14.83,15.32,16.73,,,14.98,16.240000000000002,18.52,11.78,17.46,,9.4,16.58,,18.04,19.64,17.5,13.18,18.28,15.95,4.35,,16.78,,,18.33,,17.89,18.77,17.84,18.18,,,15.61,19.79,,18.43,,,17.41,,16.15,18.96,18.57,15.56,17.55,19.35,,18.04,17.46,17.17,,,,,,,,,,,,,,,,,,,,,,,16.44,,,,,,,
6656,,17.990000000000006,,,7.17,10.66,17.75,15.42,,14.06,18.77,10.17,10.61,12.5,8.96,3.67,17.65,8.379999999999999,14.79,6.1,19.93,14.25,11.0,,12.17,13.57,16.240000000000002,12.99,20.130000000000006,,15.03,19.98,,13.48,20.22,20.130000000000006,,20.08,13.91,10.17,,20.32,,,15.85,12.99,19.59,19.59,20.03,20.27,14.06,10.95,19.93,16.490000000000002,18.14,15.9,,,11.68,11.73,11.92,19.5,12.6,,19.35,11.49,,14.98,19.35,13.28,,,,,,,,,,,,,,,,11.97,,,,,,,,,,,,,,
6666,,,,,14.93,18.48,17.02,6.58,,18.23,17.46,17.84,12.89,6.44,7.6,9.4,18.57,12.6,17.259999999999998,17.07,18.67,18.43,,,,18.43,17.41,18.57,18.33,18.38,18.23,17.5,,,17.36,17.990000000000006,,18.91,19.2,18.52,16.63,18.67,,,18.09,19.01,18.57,18.33,17.8,17.46,,,17.41,18.86,,18.43,,,15.76,,17.84,19.06,18.52,,18.62,18.38,,18.67,18.43,,,,,,,,,,16.58,,,,,,,,,,,,,,,16.39,,,,,,
6718,,,,,16.68,,18.18,3.82,,18.77,19.11,12.02,5.47,15.61,6.1,8.72,16.15,17.259999999999998,17.84,17.75,13.57,17.259999999999998,,,10.17,11.83,12.26,15.66,17.02,,11.87,19.35,4.83,12.5,17.31,17.17,,15.08,17.5,11.49,,18.86,18.09,,12.5,17.41,19.2,14.54,14.3,17.65,15.71,,18.38,19.16,,13.57,,,,,15.71,17.07,14.64,,16.73,19.16,,13.96,16.29,,,,,,,,17.65,,,,,,,,,,,,,17.259999999999998,,,,,,17.65,,,,
6726,,,,,11.1,17.12,14.54,12.12,,18.28,18.91,17.31,13.77,14.98,14.35,7.65,7.65,14.35,14.93,12.94,15.81,15.85,16.53,,17.259999999999998,17.84,20.08,15.17,17.46,,17.55,18.28,,8.18,18.48,16.73,,13.62,10.27,14.69,15.66,17.6,,,17.5,19.79,17.31,16.53,19.45,16.92,17.12,16.44,17.41,17.8,18.43,17.8,,,,17.5,17.55,17.17,17.75,,18.23,18.09,,15.71,18.48,,,,,,,,,,,,15.47,,,,,,,,,,,,,,,,16.1,,,
6757,,,,,16.39,15.22,5.66,17.41,,15.95,13.48,18.57,11.15,17.55,16.44,6.44,17.41,16.29,16.19,10.85,16.53,18.43,15.22,,13.43,18.33,16.63,18.43,16.490000000000002,15.22,19.3,16.39,6.97,18.43,12.12,7.26,,18.43,18.48,18.43,15.22,18.52,,,13.62,18.62,13.48,19.06,15.76,16.68,,14.64,17.75,19.06,,16.29,,,14.59,,18.57,16.68,18.57,,18.67,18.67,,14.98,15.9,,,,,16.29,,,,,,,,,,,,,,,18.91,,,,,,,,16.29,,,
6776,16.63,,,,10.56,17.17,15.66,7.7,,16.78,14.79,17.12,18.96,18.43,6.39,5.42,13.62,11.0,12.7,13.18,19.06,14.59,,,15.56,16.92,15.22,17.02,19.06,,18.72,18.52,,,18.33,17.75,,17.31,16.490000000000002,13.86,16.63,19.2,,,14.45,11.44,14.06,11.97,10.95,18.77,,16.58,17.46,16.0,15.37,17.21,,,,16.19,16.1,18.38,12.26,,16.39,17.02,,15.27,19.01,,,,,,,,,,,,,,,,,,17.259999999999998,,,,,,,,,,,,,
6833,,,,,16.29,17.17,4.59,8.57,,,,17.6,16.53,17.46,15.71,10.32,13.28,8.28,15.47,16.83,16.58,16.15,17.36,,,,17.46,12.02,17.07,,16.63,17.02,,17.259999999999998,17.75,17.17,,10.17,17.17,17.259999999999998,16.05,15.71,,,16.39,17.17,16.34,13.38,17.12,18.38,,,17.21,16.34,16.87,16.15,,,,,17.89,17.46,12.99,,16.0,17.36,,17.7,17.17,17.6,,,,,,,,,,,,,,,16.34,15.17,,,,,,,,,,,,,,
6886,,,,,14.35,19.98,13.23,14.25,,19.880000000000006,11.24,7.6,11.34,11.0,10.42,12.46,11.58,11.49,8.96,12.07,13.38,20.08,14.3,,20.130000000000006,17.46,18.28,12.17,14.64,,15.13,14.3,,19.880000000000006,13.48,13.14,,19.93,15.17,19.93,,11.1,,,18.52,15.17,8.91,12.26,14.88,15.56,13.48,15.03,19.98,11.05,,12.07,,,,,14.54,15.37,5.03,,15.42,19.880000000000006,,15.27,15.08,,,,,,,,,,,,14.4,,,12.6,,,13.96,,,,,,,,,,,,,
