,0
6063,25
6064,7
6065,10
6066,11
6067,16
6068,25
6069,21
6070,17
6071,24
6072,6
6073,2
6074,20
6075,11
6076,25
6077,1
6078,29
6079,10
6080,3
6081,3
6082,3
6083,2
6084,1
6085,29
6086,14
6087,11
6088,29
6089,24
6090,0
6091,17
6092,23
6093,17
6094,3
6095,11
6096,11
6097,27
6098,10
6099,23
6100,11
6101,3
6102,22
6103,27
6104,0
6105,26
6106,0
6107,19
6108,13
6109,7
6110,11
6111,19
6112,10
6113,22
6114,4
6115,0
6116,4
6117,3
6118,11
6119,8
6120,9
6121,6
6122,21
6123,21
6124,23
6125,28
6126,13
6127,24
6128,24
6129,17
6130,1
6131,25
6132,10
6133,1
6134,2
6135,17
6136,20
6137,26
6138,3
6139,5
6140,0
6141,18
6142,18
6143,17
6144,4
6145,24
6146,24
6147,20
6148,26
6149,5
6150,1
6151,22
6152,9
6153,17
6154,8
6155,29
6156,1
6157,9
6158,4
6159,23
6160,27
6161,21
6162,8
6163,4
6164,13
6165,20
6166,29
6167,0
6168,22
6169,9
6170,12
6171,12
6172,3
6173,22
6174,28
6175,22
6176,15
6177,21
6178,10
6179,6
6180,1
6181,4
6182,29
6183,1
6184,2
6185,16
6186,2
6187,5
6188,21
6189,17
6190,24
6191,4
6192,4
6193,13
6194,20
6195,20
6196,25
6197,23
6198,23
6199,9
6200,20
6201,7
6202,27
6203,18
6204,20
6205,2
6206,10
6207,9
6208,0
6209,0
6210,21
6211,11
6212,15
6213,26
6214,23
6215,11
6216,20
6217,5
6218,7
6219,19
6220,25
6221,11
6222,1
6223,15
6224,0
6225,14
6226,29
6227,2
6228,7
6229,11
6230,23
6231,23
6232,7
6233,27
6234,1
6235,2
6236,21
6237,15
6238,9
6239,3
6240,3
6241,2
6242,15
6243,19
6244,1
6245,29
6246,26
6247,28
6248,6
6249,27
6250,17
6251,22
6252,16
6253,4
6254,20
6255,24
6256,27
6257,2
6258,6
6259,27
6260,28
6261,16
6262,19
6263,28
6264,0
6265,11
6266,1
6267,9
6268,26
6269,7
6270,19
6271,7
6272,22
6273,10
6274,26
6275,1
6276,18
6277,2
6278,17
6279,11
6280,23
6281,7
6282,20
6283,9
6284,16
6285,5
6286,14
6287,17
6288,16
6289,18
6290,20
6291,22
6292,12
6293,3
6294,3
6295,23
6296,3
6297,1
6298,19
6299,9
6300,27
6301,10
6302,0
6303,29
6304,0
6305,0
6306,8
6307,19
6308,18
6309,3
6310,27
6311,5
6312,26
6313,13
6314,16
6315,19
6316,6
6317,4
6318,25
6319,10
6320,7
6321,10
6322,18
6323,13
6324,29
6325,27
6326,7
6327,22
6328,11
6329,21
6330,1
6331,19
6332,8
6333,3
6334,19
6335,1
6336,3
6337,11
6338,4
6339,13
6340,14
6341,20
6342,1
6343,25
6344,28
6345,15
6346,7
6347,2
6348,9
6349,21
6350,23
6351,26
6352,23
6353,6
6354,13
6355,2
6356,6
6357,0
6358,7
6359,29
6360,24
6361,24
6362,19
6363,23
6364,7
6365,2
6366,25
6367,13
6368,29
6369,26
6370,1
6371,27
6372,27
6373,3
6374,20
6375,2
6376,15
6377,6
6378,6
6379,13
6380,19
6381,23
6382,29
6383,11
6384,7
6385,23
6386,9
6387,20
6388,3
6389,16
6390,27
6391,13
6392,18
6393,28
6394,15
6395,18
6396,3
6397,27
6398,22
6399,8
6400,13
6401,14
6402,24
6403,0
6404,17
6405,22
6406,27
6407,23
6408,27
6409,1
6410,7
6411,7
6412,13
6413,12
6414,9
6415,27
6416,10
6417,10
6418,20
6419,15
6420,0
6421,23
6422,0
6423,1
6424,11
6425,23
6426,12
6427,13
6428,27
6429,12
6430,12
6431,7
6432,25
6433,27
6434,2
6435,13
6436,3
6437,27
6438,3
6439,1
6440,10
6441,20
6442,6
6443,3
6444,1
6445,22
6446,8
6447,4
6448,27
6449,25
6450,12
6451,7
6452,20
6453,5
6454,2
6455,19
6456,23
6457,25
6458,6
6459,22
6460,2
6461,17
6462,19
6463,8
6464,26
6465,6
6466,10
6467,1
6468,15
6469,17
6470,17
6471,20
6472,23
6473,27
6474,25
6475,27
6476,29
6477,16
6478,25
6479,20
6480,7
6481,22
6482,15
6483,19
6484,20
6485,26
6486,1
6487,22
6488,18
6489,24
6490,25
6491,23
6492,3
6493,10
6494,5
6495,25
6496,8
6497,2
6498,17
6499,25
6500,7
6501,21
6502,15
6503,21
6504,13
6505,11
6506,0
6507,3
6508,4
6509,27
6510,7
6511,23
6512,3
6513,2
6514,15
6515,22
6516,0
6517,8
6518,27
6519,24
6520,19
6521,7
6522,0
6523,16
6524,20
6525,18
6526,29
6527,18
6528,15
6529,15
6530,15
6531,3
6532,1
6533,17
6534,20
6535,6
6536,4
6537,26
6538,1
6539,28
6540,9
6541,23
6542,9
6543,6
6544,25
6545,1
6546,9
6547,29
6548,18
6549,23
6550,19
6551,2
6552,13
6553,27
6554,9
6555,18
6556,6
6557,27
6558,19
6559,10
6560,9
6561,26
6562,28
6563,28
6564,13
6565,7
6566,13
6567,10
6568,1
6569,20
6570,28
6571,11
6572,3
6573,20
6574,1
6575,6
6576,27
6577,25
6578,10
6579,19
6580,23
6581,24
6582,27
6583,4
6584,7
6585,3
6586,26
6587,9
6588,26
6589,24
6590,14
6591,6
6592,13
6593,27
6594,18
6595,23
6596,5
6597,6
6598,0
6599,21
6600,12
6601,3
6602,10
6603,8
6604,1
6605,8
6606,20
6607,29
6608,11
6609,6
6610,2
6611,22
6612,6
6613,2
6614,19
6615,17
6616,13
6617,13
6618,19
6619,20
6620,0
6621,19
6622,26
6623,1
6624,9
6625,29
6626,3
6627,10
6628,0
6629,29
6630,5
6631,15
6632,22
6633,19
6634,2
6635,21
6636,27
6637,17
6638,9
6639,1
6640,4
6641,17
6642,8
6643,23
6644,18
6645,24
6646,11
6647,9
6648,17
6649,15
6650,27
6651,4
6652,21
6653,16
6654,24
6655,19
6656,26
6657,12
6658,11
6659,24
6660,6
6661,27
6662,0
6663,3
6664,24
6665,11
6666,26
6667,22
6668,17
6669,2
6670,8
6671,20
6672,11
6673,4
6674,29
6675,22
6676,19
6677,4
6678,23
6679,29
6680,11
6681,5
6682,7
6683,20
6684,17
6685,9
6686,28
6687,16
6688,7
6689,28
6690,27
6691,4
6692,3
6693,21
6694,21
6695,20
6696,29
6697,16
6698,20
6699,11
6700,19
6701,7
6702,3
6703,0
6704,16
6705,14
6706,11
6707,13
6708,3
6709,16
6710,27
6711,20
6712,21
6713,17
6714,6
6715,11
6716,1
6717,4
6718,26
6719,21
6720,29
6721,20
6722,23
6723,1
6724,13
6725,24
6726,26
6727,29
6728,23
6729,7
6730,16
6731,24
6732,27
6733,20
6734,11
6735,0
6736,20
6737,14
6738,7
6739,13
6740,7
6741,13
6742,0
6743,1
6744,27
6745,3
6746,10
6747,13
6748,25
6749,17
6750,18
6751,20
6752,18
6753,23
6754,27
6755,11
6756,7
6757,26
6758,8
6759,23
6760,5
6761,23
6762,8
6763,27
6764,0
6765,9
6766,17
6767,2
6768,13
6769,6
6770,17
6771,23
6772,3
6773,10
6774,17
6775,2
6776,26
6777,11
6778,28
6779,24
6780,10
6781,19
6782,17
6783,15
6784,18
6785,27
6786,22
6787,23
6788,28
6789,19
6790,27
6791,27
6792,0
6793,11
6794,27
6795,8
6796,13
6797,7
6798,24
6799,10
6800,25
6801,19
6802,7
6803,8
6804,4
6805,28
6806,6
6807,28
6808,0
6809,13
6810,10
6811,0
6812,28
6813,6
6814,18
6815,0
6816,2
6817,4
6818,15
6819,2
6820,12
6821,10
6822,15
6823,5
6824,28
6825,7
6826,11
6827,23
6828,10
6829,2
6830,12
6831,13
6832,19
6833,26
6834,17
6835,8
6836,9
6837,2
6838,22
6839,9
6840,14
6841,20
6842,23
6843,9
6844,19
6845,8
6846,23
6847,7
6848,13
6849,20
6850,27
6851,16
6852,15
6853,24
6854,17
6855,23
6856,24
6857,0
6858,21
6859,1
6860,21
6861,23
6862,11
6863,29
6864,25
6865,18
6866,2
6867,16
6868,24
6869,25
6870,19
6871,1
6872,28
6873,7
6874,10
6875,16
6876,18
6877,17
6878,17
6879,0
6880,10
6881,11
6882,25
6883,3
6884,17
6885,15
6886,26
6887,10
6888,14
6889,18
6890,23
6891,27
6892,25
6893,6
6894,3
6895,28
6896,17
6897,7
6898,6
6899,28
6900,19
6901,0
6902,19
6903,22
6904,2
6905,13
6906,2
6907,17
6908,3
6909,2
6910,22
6911,0
6912,11
6913,2
6914,19
6915,23
6916,9
6917,0
6918,6
6919,3
6920,23
6921,4
6922,29
6923,10
6924,25
6925,5
6926,19
6927,10
6928,23
6929,10
6930,0
6931,6
6932,22
6933,25
6934,7
6935,1
6936,13
6937,16
6938,3
6939,13
6940,3
6941,0
6942,25
6943,25
6944,23
6945,20
6946,4
6947,26
6948,29
6949,0
6950,11
6951,12
6952,12
6953,1
6954,1
6955,14
6956,17
6957,1
6958,7
6959,16
6960,17
6961,0
6962,6
6963,12
6964,11
6965,28
6966,24
6967,19
6968,10
6969,20
6970,13
6971,6
6972,28
6973,23
6974,22
6975,1
6976,24
6977,0
6978,3
6979,6
6980,9
6981,5
6982,7
6983,28
6984,25
6985,16
6986,27
6987,10
6988,0
6989,14
6990,24
6991,19
6992,13
6993,28
6994,24
6995,27
6996,15
6997,14
6998,27
6999,6
7000,22
7001,27
7002,9
7003,23
7004,13
7005,2
7006,12
7007,0
7008,15
7009,1
7010,13
7011,21
7012,23
7013,24
7014,23
7015,4
7016,18
7017,28
7018,23
7019,23
7020,0
7021,23
7022,16
7023,16
7024,20
7025,8
7026,18
7027,6
7028,0
7029,24
7030,15
7031,28
7032,1
7033,0
7034,1
7035,3
7036,2
7037,3
7038,10
7039,23
7040,26
7041,15
7042,29
7043,29
7044,19
7045,12
7046,7
7047,13
7048,9
7049,16
7050,0
7051,0
7052,26
7053,23
7054,10
7055,19
7056,7
7057,1
7058,0
7059,29
7060,8
7061,23
7062,10
7063,8
7064,22
7065,5
7066,7
7067,24
7068,21
7069,23
7070,20
7071,22
7072,7
7073,20
7074,22
7075,7
7076,15
7077,7
7078,13
7079,6
7080,2
7081,28
7082,29
7083,26
7084,11
7085,23
7086,20
7087,1
7088,19
7089,9
7090,15
7091,14
7092,29
7093,13
7094,23
7095,12
7096,3
7097,22
7098,3
7099,23
7100,23
7101,24
7102,17
7103,26
7104,20
7105,18
7106,15
7107,20
7108,3
7109,22
7110,2
7111,4
7112,11
7113,13
7114,17
7115,23
7116,1
7117,23
7118,2
7119,1
7120,18
7121,19
7122,16
7123,22
7124,24
7125,4
7126,24
7127,1
7128,27
7129,0
7130,3
7131,23
7132,11
7133,4
7134,12
7135,19
7136,20
7137,29
7138,23
7139,18
7140,21
7141,27
7142,29
7143,6
7144,2
7145,3
7146,24
7147,7
7148,10
7149,11
7150,9
7151,7
7152,18
7153,6
7154,22
7155,1
7156,0
7157,27
7158,26
7159,27
7160,0
7161,15
7162,27
7163,25
7164,25
7165,10
7166,13
7167,9
7168,26
7169,0
7170,17
7171,9
7172,20
7173,24
7174,29
7175,10
7176,14
7177,3
7178,16
7179,12
7180,19
7181,11
7182,22
7183,11
7184,3
7185,23
7186,8
7187,5
7188,1
7189,11
7190,0
7191,24
7192,26
7193,3
7194,16
7195,23
7196,0
7197,6
7198,22
7199,17
7200,13
7201,1
7202,11
7203,19
7204,16
7205,3
7206,17
7207,2
7208,18
7209,23
7210,4
7211,15
7212,13
7213,21
7214,22
7215,5
7216,15
7217,27
7218,5
7219,25
7220,13
7221,26
7222,20
7223,17
7224,23
7225,7
7226,6
7227,10
7228,20
7229,17
7230,0
7231,10
7232,22
7233,12
7234,9
7235,9
7236,27
7237,0
7238,9
7239,4
7240,13
7241,19
7242,6
7243,12
7244,27
7245,22
7246,2
7247,25
7248,10
7249,10
7250,28
7251,18
7252,29
7253,10
7254,26
7255,23
7256,16
7257,15
7258,17
7259,10
7260,23
7261,26
7262,7
7263,23
7264,23
7265,19
7266,2
7267,16
7268,1
7269,18
7270,24
7271,8
7272,6
7273,13
7274,20
7275,28
7276,9
7277,27
7278,2
7279,23
7280,2
7281,16
7282,0
7283,17
7284,7
7285,8
7286,27
7287,0
7288,13
7289,6
7290,19
7291,24
7292,25
7293,6
7294,1
7295,13
7296,23
7297,0
7298,7
7299,20
7300,3
7301,1
7302,27
7303,29
7304,4
7305,3
7306,6
7307,10
7308,18
7309,1
7310,16
7311,11
7312,23
7313,9
7314,3
7315,13
7316,29
7317,18
7318,7
7319,29
7320,21
7321,27
7322,27
7323,26
7324,1
7325,0
7326,16
7327,15
7328,7
7329,12
7330,21
7331,18
7332,22
7333,18
7334,14
7335,22
7336,6
7337,23
7338,7
7339,2
7340,1
7341,3
7342,0
7343,27
7344,18
7345,20
7346,3
7347,1
7348,19
7349,7
7350,16
7351,0
7352,28
7353,20
7354,24
7355,11
7356,4
7357,24
7358,13
7359,8
7360,18
7361,18
7362,11
7363,15
7364,3
7365,3
7366,8
7367,8
7368,11
7369,27
7370,13
7371,21
7372,6
7373,13
7374,20
7375,26
7376,29
7377,16
7378,24
7379,19
7380,13
7381,8
7382,24
7383,9
7384,6
7385,0
7386,22
7387,24
7388,27
7389,3
7390,29
7391,27
7392,11
7393,3
7394,23
7395,20
7396,1
7397,15
7398,6
7399,23
7400,2
7401,25
7402,24
7403,8
7404,18
7405,6
7406,29
7407,10
7408,21
7409,23
7410,20
7411,0
7412,15
7413,3
7414,14
7415,29
7416,9
7417,27
7418,21
7419,11
7420,2
7421,10
7422,1
7423,4
7424,1
7425,4
7426,26
7427,9
7428,21
7429,10
7430,9
7431,18
7432,8
7433,8
7434,11
7435,24
7436,2
7437,2
7438,18
7439,10
7440,9
7441,29
7442,22
7443,9
7444,29
7445,25
7446,2
7447,12
7448,2
7449,2
7450,17
7451,13
7452,22
7453,9
7454,11
7455,3
7456,12
7457,6
7458,6
7459,25
7460,18
7461,15
7462,19
7463,2
7464,0
7465,26
7466,17
7467,17
7468,1
7469,20
7470,20
7471,0
7472,1
7473,18
7474,7
7475,17
7476,5
7477,7
7478,7
7479,26
7480,22
7481,10
7482,22
7483,9
7484,13
7485,11
7486,23
7487,0
7488,19
7489,23
7490,22
7491,14
7492,11
7493,26
7494,25
7495,19
7496,24
7497,11
7498,14
7499,22
7500,6
7501,26
7502,1
7503,16
7504,20
7505,21
7506,5
7507,29
7508,20
7509,20
7510,15
7511,4
7512,23
7513,10
7514,0
7515,16
7516,20
7517,27
7518,6
7519,6
7520,5
7521,23
7522,12
7523,22
7524,23
7525,10
7526,14
7527,0
7528,0
7529,20
7530,25
7531,25
7532,7
7533,13
7534,19
7535,25
7536,6
7537,17
7538,1
7539,0
7540,6
7541,14
7542,3
7543,28
7544,0
7545,14
7546,27
7547,10
7548,4
7549,5
7550,10
7551,16
7552,0
7553,15
7554,16
7555,12
7556,10
7557,21
7558,6
7559,3
7560,12
7561,25
7562,15
7563,10
7564,24
7565,21
7566,3
7567,17
7568,19
7569,12
7570,28
7571,17
7572,29
7573,11
7574,19
7575,11
7576,10
7577,24
7578,0
7579,28
7580,9
7581,7
7582,20
7583,9
7584,24
7585,23
7586,17
7587,18
7588,8
7589,11
7590,11
7591,17
7592,29
7593,21
7594,14
7595,20
7596,6
7597,6
7598,6
7599,23
7600,22
7601,1
7602,20
7603,27
7604,9
7605,29
7606,16
7607,3
7608,11
7609,29
7610,0
7611,19
7612,0
7613,22
7614,1
7615,4
7616,26
7617,20
7618,11
7619,26
7620,20
7621,12
7622,27
7623,15
7624,20
7625,22
7626,27
7627,28
7628,20
7629,1
7630,20
7631,3
7632,3
7633,4
7634,13
7635,1
7636,20
7637,27
7638,6
7639,15
7640,3
7641,5
7642,12
7643,22
7644,4
7645,2
7646,18
7647,18
7648,0
7649,24
7650,26
7651,20
7652,9
7653,18
7654,15
7655,15
7656,4
7657,17
7658,7
7659,27
7660,4
7661,23
7662,1
7663,19
7664,17
7665,9
7666,7
7667,3
7668,28
7669,9
7670,3
7671,25
7672,1
7673,26
7674,19
7675,19
7676,27
7677,22
7678,5
7679,12
7680,19
7681,20
7682,20
7683,3
7684,6
7685,27
7686,17
7687,21
7688,17
7689,26
7690,24
7691,21
7692,23
7693,9
7694,24
7695,14
7696,1
7697,20
7698,1
7699,0
7700,9
7701,8
7702,24
7703,18
7704,12
7705,14
7706,14
7707,15
7708,10
7709,25
7710,28
7711,20
7712,3
7713,16
7714,24
7715,28
7716,7
7717,7
7718,8
7719,25
7720,27
7721,10
7722,24
7723,18
7724,9
7725,27
7726,7
7727,14
7728,2
7729,25
7730,1
7731,15
7732,29
7733,20
7734,9
7735,5
7736,25
7737,9
7738,11
7739,25
7740,17
7741,26
7742,7
7743,7
7744,3
7745,27
7746,17
7747,15
7748,8
7749,22
7750,27
7751,23
7752,25
7753,25
7754,27
7755,25
7756,24
7757,24
7758,16
7759,10
7760,23
7761,24
7762,17
7763,0
7764,17
7765,21
7766,7
7767,6
7768,25
7769,26
7770,11
7771,18
7772,23
7773,20
7774,27
7775,7
7776,1
7777,25
7778,1
7779,21
7780,24
7781,19
7782,29
7783,21
7784,7
7785,1
7786,7
7787,3
7788,26
7789,24
7790,0
7791,9
7792,1
7793,19
7794,15
7795,8
7796,1
7797,0
7798,9
7799,2
7800,11
7801,26
7802,24
7803,17
7804,18
7805,19
7806,2
7807,7
7808,18
7809,25
7810,18
7811,0
7812,17
7813,8
7814,23
7815,9
7816,17
7817,16
7818,27
7819,20
7820,1
7821,17
7822,5
7823,3
7824,20
7825,0
7826,16
7827,23
7828,10
7829,7
7830,23
7831,23
7832,18
7833,18
7834,2
7835,2
7836,25
7837,18
7838,6
7839,1
7840,4
7841,24
7842,5
7843,23
7844,24
7845,7
7846,1
7847,23
7848,27
7849,16
7850,11
7851,29
7852,24
7853,2
7854,28
7855,12
7856,0
7857,21
7858,17
7859,22
7860,4
7861,9
7862,9
7863,26
7864,8
7865,24
7866,4
7867,4
7868,7
7869,24
7870,16
7871,28
7872,0
7873,15
7874,1
7875,0
7876,10
7877,19
7878,18
7879,5
7880,3
7881,15
7882,19
7883,0
7884,29
7885,10
7886,20
7887,16
7888,17
7889,24
7890,27
7891,6
7892,25
7893,0
7894,9
7895,29
7896,18
7897,29
7898,25
7899,29
7900,1
7901,24
7902,2
7903,8
7904,20
7905,14
7906,8
7907,25
7908,11
7909,28
7910,3
7911,8
7912,10
7913,0
7914,27
7915,29
7916,19
7917,10
7918,0
7919,2
7920,0
7921,0
7922,21
7923,0
7924,23
7925,7
7926,18
7927,7
7928,25
7929,2
7930,26
7931,8
7932,11
7933,8
7934,6
7935,21
7936,4
7937,27
7938,11
7939,14
7940,11
7941,3
7942,24
7943,25
7944,16
7945,20
7946,6
7947,23
7948,21
7949,17
7950,8
7951,0
7952,25
7953,8
7954,17
7955,17
7956,13
7957,24
7958,5
7959,10
7960,25
7961,10
7962,18
7963,11
7964,23
7965,6
7966,17
7967,1
7968,26
7969,19
7970,22
7971,10
7972,7
7973,8
7974,10
7975,20
7976,9
7977,9
7978,6
7979,5
7980,0
7981,27
7982,26
7983,2
7984,3
7985,4
7986,13
7987,29
7988,13
7989,23
7990,12
7991,24
7992,20
7993,11
7994,5
7995,5
7996,21
7997,19
7998,27
7999,19
8000,22
8001,1
8002,10
8003,23
8004,12
8005,15
8006,18
8007,1
8008,25
8009,6
8010,6
8011,15
8012,5
8013,1
8014,10
8015,2
8016,10
8017,20
8018,11
8019,1
8020,26
8021,29
8022,20
8023,19
8024,0
8025,24
8026,27
8027,1
8028,18
8029,15
8030,24
8031,7
8032,14
8033,27
8034,0
8035,18
8036,24
8037,25
8038,1
8039,1
8040,27
8041,10
8042,27
8043,24
8044,25
8045,7
8046,4
8047,28
8048,7
8049,0
8050,16
8051,3
8052,15
8053,24
8054,22
8055,29
8056,23
8057,17
8058,27
8059,0
8060,15
8061,17
8062,20
8063,23
8064,23
8065,17
8066,21
8067,23
8068,24
8069,24
8070,6
8071,9
8072,24
8073,28
8074,0
8075,21
8076,26
8077,1
8078,6
8079,4
8080,8
8081,0
8082,28
8083,20
8084,1
8085,27
8086,23
8087,27
8088,8
8089,10
8090,10
8091,8
8092,7
8093,27
8094,13
8095,12
8096,27
8097,24
8098,9
8099,24
8100,13
8101,23
8102,26
8103,24
8104,2
8105,9
8106,3
8107,28
8108,25
8109,24
8110,27
8111,11
8112,12
8113,0
8114,4
8115,17
8116,27
8117,26
8118,10
8119,1
8120,9
8121,0
8122,6
8123,11
8124,11
8125,12
8126,25
8127,2
8128,7
8129,15
8130,2
8131,9
8132,3
8133,23
8134,19
8135,11
8136,25
8137,20
8138,12
8139,27
8140,20
8141,25
8142,10
8143,19
8144,21
8145,8
8146,9
8147,15
8148,6
8149,0
8150,8
8151,25
8152,13
8153,10
8154,21
8155,9
8156,2
8157,19
8158,21
8159,21
8160,22
8161,14
8162,8
8163,7
8164,2
8165,24
8166,22
8167,18
8168,20
8169,12
8170,10
8171,24
8172,1
8173,10
8174,19
8175,8
8176,11
8177,5
8178,27
8179,1
8180,27
8181,9
8182,26
8183,15
8184,4
8185,12
8186,6
8187,19
8188,14
8189,22
8190,18
8191,17
8192,20
8193,10
8194,23
8195,18
8196,24
8197,19
8198,10
8199,11
8200,17
8201,15
8202,1
8203,10
8204,1
8205,21
8206,24
8207,26
8208,21
8209,24
8210,28
8211,26
8212,4
8213,6
8214,1
8215,25
8216,19
8217,16
8218,2
8219,9
8220,9
8221,23
8222,11
8223,23
8224,25
8225,16
8226,24
8227,1
8228,17
8229,7
8230,8
8231,26
8232,20
8233,1
8234,26
8235,6
8236,15
8237,7
8238,22
8239,23
8240,26
8241,25
8242,13
8243,1
8244,16
8245,8
8246,6
8247,27
8248,3
8249,11
8250,16
8251,26
8252,23
8253,11
8254,16
8255,17
8256,19
8257,15
8258,21
8259,24
8260,26
8261,15
8262,22
8263,23
8264,11
8265,16
8266,14
8267,25
8268,15
8269,24
8270,7
8271,26
8272,26
8273,24
8274,16
8275,19
8276,12
8277,8
8278,0
8279,22
8280,28
8281,24
8282,8
8283,1
8284,24
8285,17
8286,22
8287,16
8288,26
8289,0
8290,5
8291,28
8292,2
8293,6
8294,5
8295,5
8296,24
8297,2
8298,1
8299,3
8300,15
8301,7
8302,15
8303,16
8304,9
8305,13
8306,1
8307,24
8308,28
8309,8
8310,16
8311,26
8312,7
8313,14
8314,19
8315,19
8316,24
8317,1
8318,14
8319,28
8320,7
8321,28
8322,29
8323,8
8324,17
8325,22
8326,27
8327,14
8328,28
8329,19
8330,2
8331,16
8332,23
8333,1
8334,10
8335,4
8336,26
8337,22
8338,21
8339,19
8340,15
8341,17
8342,15
8343,24
8344,23
8345,16
8346,24
8347,24
8348,17
8349,2
8350,0
8351,13
8352,0
8353,16
8354,3
8355,19
8356,9
8357,2
8358,23
8359,15
8360,24
8361,17
8362,7
8363,28
8364,17
8365,27
8366,3
8367,27
8368,26
8369,14
8370,26
8371,7
8372,5
8373,16
8374,25
8375,27
8376,24
8377,24
8378,25
8379,24
8380,25
8381,22
8382,17
8383,22
8384,24
8385,17
8386,23
8387,1
8388,14
8389,16
8390,23
8391,10
8392,26
8393,6
8394,8
8395,2
8396,28
8397,27
8398,22
8399,7
8400,15
8401,2
8402,3
8403,7
8404,19
8405,26
8406,17
8407,29
8408,23
8409,29
8410,26
8411,25
8412,19
8413,2
8414,10
8415,14
8416,24
8417,29
8418,16
8419,11
8420,11
8421,20
8422,6
8423,14
8424,7
8425,27
8426,15
8427,28
8428,2
8429,15
8430,17
8431,23
8432,1
8433,22
8434,17
8435,1
8436,15
8437,23
8438,24
8439,17
8440,3
8441,22
8442,24
8443,5
8444,2
8445,1
8446,20
8447,2
8448,18
8449,28
8450,24
8451,26
8452,5
8453,2
8454,17
8455,3
8456,3
8457,20
8458,19
8459,3
8460,27
8461,8
8462,16
8463,17
8464,1
8465,27
8466,26
8467,26
8468,17
8469,26
8470,23
8471,10
8472,3
8473,15
8474,5
8475,21
8476,27
8477,3
8478,6
8479,0
8480,1
8481,23
8482,19
8483,7
8484,0
8485,26
8486,24
8487,19
8488,2
8489,18
8490,16
8491,24
8492,19
8493,28
8494,4
8495,24
8496,24
8497,1
8498,22
8499,23
8500,16
8501,26
8502,16
8503,23
8504,14
8505,6
8506,10
8507,25
8508,3
8509,27
8510,2
8511,27
8512,17
8513,0
8514,11
8515,22
8516,26
8517,3
8518,7
8519,19
8520,25
8521,3
8522,19
8523,22
8524,23
8525,5
8526,17
8527,11
8528,3
8529,22
8530,1
8531,10
8532,1
8533,6
8534,22
8535,16
8536,28
8537,1
8538,8
8539,10
8540,23
8541,6
8542,17
8543,22
8544,27
8545,16
8546,3
8547,9
8548,16
8549,16
8550,23
8551,17
8552,27
8553,17
8554,8
8555,11
8556,26
8557,20
8558,16
8559,21
8560,19
8561,17
8562,22
8563,27
8564,27
8565,15
8566,17
8567,17
8568,27
8569,27
8570,1
8571,24
8572,0
8573,7
8574,25
8575,24
8576,23
8577,26
8578,7
8579,26
8580,20
8581,1
8582,24
8583,7
8584,1
8585,8
8586,23
8587,27
8588,28
8589,19
8590,1
8591,23
8592,1
8593,24
8594,22
8595,1
8596,6
8597,15
8598,24
8599,14
8600,5
8601,26
8602,5
8603,4
8604,24
8605,25
8606,4
8607,23
8608,16
8609,24
8610,16
8611,7
8612,24
8613,3
8614,20
8615,4
8616,23
8617,23
8618,19
8619,19
8620,0
8621,3
8622,1
8623,17
8624,15
8625,13
8626,28
8627,25
8628,10
8629,11
8630,28
8631,23
8632,19
8633,7
8634,28
8635,20
8636,1
8637,0
8638,28
8639,24
8640,5
8641,20
8642,12
8643,10
8644,22
8645,24
8646,28
8647,17
8648,1
8649,19
8650,4
8651,6
8652,10
8653,27
8654,23
8655,23
8656,11
8657,9
8658,22
8659,22
8660,5
8661,18
8662,3
8663,24
8664,13
8665,29
8666,7
8667,1
8668,27
8669,16
8670,8
8671,23
8672,5
8673,4
8674,17
8675,23
8676,26
8677,0
8678,20
8679,15
8680,0
8681,19
8682,3
8683,18
8684,28
8685,15
8686,17
8687,24
8688,6
8689,15
8690,19
8691,9
8692,21
8693,4
8694,19
8695,22
8696,7
8697,23
8698,20
8699,29
8700,24
8701,27
8702,20
8703,3
8704,25
8705,23
8706,17
8707,2
8708,24
8709,19
8710,11
8711,28
8712,4
8713,28
8714,0
8715,7
8716,13
8717,12
8718,18
8719,8
8720,7
8721,3
8722,17
8723,0
8724,24
8725,22
8726,0
8727,24
8728,1
8729,2
8730,22
8731,8
8732,28
8733,10
8734,20
8735,19
8736,24
8737,8
8738,22
8739,1
8740,23
8741,25
8742,6
8743,9
8744,24
8745,1
8746,28
8747,22
8748,16
8749,18
8750,0
8751,27
8752,0
8753,20
8754,0
8755,8
8756,14
8757,23
8758,23
8759,6
8760,1
8761,7
8762,29
8763,0
8764,18
8765,19
8766,9
8767,19
8768,1
8769,9
8770,23
8771,1
8772,28
8773,0
8774,2
8775,6
8776,7
8777,1
8778,0
8779,23
8780,1
8781,20
8782,3
8783,11
8784,3
8785,29
8786,22
8787,14
8788,24
8789,24
8790,25
8791,0
8792,12
8793,22
8794,11
8795,10
8796,8
8797,3
8798,8
8799,16
8800,7
8801,26
8802,17
8803,5
8804,6
8805,13
8806,10
8807,29
8808,17
8809,0
8810,5
8811,17
8812,2
8813,17
8814,22
8815,3
8816,7
8817,4
8818,9
8819,0
8820,15
8821,26
8822,27
8823,26
8824,3
8825,11
8826,5
8827,6
8828,28
8829,12
8830,15
8831,1
8832,20
8833,27
8834,13
8835,19
8836,0
8837,29
8838,25
8839,13
8840,26
8841,11
8842,23
8843,11
8844,25
8845,24
8846,29
8847,7
8848,11
8849,21
8850,6
8851,10
8852,2
8853,0
8854,16
8855,3
8856,26
8857,3
8858,19
8859,0
8860,1
8861,4
