,0
6141,8
6142,5
6143,19
6144,12
6145,6
6146,14
6147,7
6148,16
6149,11
6150,16
6151,18
6152,0
6153,19
6154,15
6155,5
6156,2
6157,0
6158,12
6159,1
6160,3
6161,8
6162,15
6163,12
6164,1
6165,7
6166,5
6167,10
6168,18
6169,0
6170,9
6171,9
6172,19
6173,18
6174,6
6175,18
6176,15
6177,8
6178,15
6179,3
6180,2
6181,12
6182,5
6183,2
6184,2
6185,6
6186,14
6187,11
6188,8
6189,17
6190,6
6191,12
6192,12
6193,9
6194,17
6195,7
6196,13
6197,1
6198,1
6199,0
6200,7
6201,14
6202,3
6203,8
6204,7
6205,3
6206,15
6207,1
6208,8
6209,10
6210,8
6211,5
6212,4
6213,16
6214,1
6215,13
6216,7
6217,11
6218,14
6219,4
6220,3
6221,5
6222,2
6223,15
6224,10
6225,14
6226,10
6227,16
6228,14
6229,13
6230,1
6231,1
6232,13
6233,5
6234,2
6235,16
6236,8
6237,15
6238,12
6239,17
6240,17
6241,16
6242,4
6243,4
6244,2
6245,5
6246,4
6247,6
6248,16
6249,3
6250,19
6251,18
6252,16
6253,12
6254,7
6255,2
6256,5
6257,16
6258,5
6259,3
6260,6
6261,6
6262,4
6263,6
6264,10
6265,13
6266,2
6267,1
6268,16
6269,14
6270,4
6271,2
6272,18
6273,10
6274,16
6275,16
6276,13
6277,2
6278,19
6279,13
6280,1
6281,14
6282,7
6283,1
6284,16
6285,11
6286,13
6287,19
6288,6
6289,13
6290,7
6291,18
6292,9
6293,19
6294,19
6295,17
6296,19
6297,2
6298,4
6299,0
6300,10
6301,15
6302,10
6303,5
6304,10
6305,10
6306,4
6307,4
6308,13
6309,17
6310,5
6311,11
6312,4
6313,7
6314,16
6315,15
6316,3
6317,12
6318,13
6319,15
6320,14
6321,15
6322,13
6323,1
6324,5
6325,5
6326,12
6327,18
6328,2
6329,8
6330,2
6331,4
6332,15
6333,17
6334,4
6335,2
6336,19
6337,13
6338,12
6339,9
6340,14
6341,7
6342,2
6343,14
6344,6
6345,10
6346,14
6347,16
6348,1
6349,8
6350,1
6351,16
6352,17
6353,5
6354,1
6355,3
6356,3
6357,10
6358,14
6359,5
6360,14
6361,6
6362,3
6363,1
6364,14
6365,0
6366,5
6367,9
6368,5
6369,4
6370,2
6371,3
6372,10
6373,17
6374,7
6375,2
6376,15
6377,4
6378,5
6379,7
6380,4
6381,1
6382,5
6383,3
6384,14
6385,1
6386,1
6387,17
6388,17
6389,16
6390,3
6391,9
6392,8
6393,6
6394,4
6395,13
6396,19
6397,3
6398,18
6399,15
6400,1
6401,13
6402,6
6403,8
6404,19
6405,18
6406,3
6407,1
6408,3
6409,2
6410,14
6411,2
6412,1
6413,9
6414,0
6415,10
6416,15
6417,15
6418,7
6419,15
6420,10
6421,1
6422,8
6423,2
6424,2
6425,1
6426,9
6427,9
6428,5
6429,0
6430,10
6431,14
6432,2
6433,3
6434,3
6435,7
6436,17
6437,10
6438,19
6439,2
6440,15
6441,0
6442,3
6443,19
6444,2
6445,19
6446,3
6447,12
6448,3
6449,3
6450,9
6451,14
6452,17
6453,11
6454,3
6455,4
6456,1
6457,13
6458,5
6459,18
6460,3
6461,17
6462,4
6463,15
6464,16
6465,5
6466,15
6467,2
6468,15
6469,19
6470,19
6471,17
6472,1
6473,3
6474,2
6475,10
6476,5
6477,6
6478,13
6479,7
6480,14
6481,18
6482,15
6483,5
6484,7
6485,16
6486,2
6487,18
6488,13
6489,6
6490,2
6491,1
6492,17
6493,10
6494,11
6495,5
6496,3
6497,16
6498,1
6499,13
6500,14
6501,8
6502,15
6503,8
6504,7
6505,13
6506,10
6507,19
6508,12
6509,3
6510,14
6511,1
6512,19
6513,2
6514,15
6515,18
6516,10
6517,15
6518,5
6519,6
6520,4
6521,14
6522,10
6523,16
6524,17
6525,13
6526,10
6527,8
6528,15
6529,15
6530,15
6531,17
6532,2
6533,19
6534,7
6535,3
6536,12
6537,16
6538,2
6539,6
6540,0
6541,1
6542,0
6543,16
6544,13
6545,2
6546,0
6547,5
6548,13
6549,19
6550,4
6551,3
6552,1
6553,5
6554,0
6555,13
6556,5
6557,3
6558,4
6559,10
6560,0
6561,16
6562,6
6563,6
6564,1
6565,14
6566,1
6567,10
6568,6
6569,7
6570,6
6571,12
6572,19
6573,7
6574,2
6575,3
6576,5
6577,2
6578,10
6579,3
6580,1
6581,6
6582,3
6583,12
6584,14
6585,17
6586,16
6587,0
6588,4
6589,14
6590,14
6591,5
6592,7
6593,3
6594,13
6595,1
6596,11
6597,5
6598,10
6599,8
6600,9
6601,19
6602,15
6603,3
6604,2
6605,15
6606,7
6607,5
6608,2
6609,16
6610,16
6611,18
6612,16
6613,3
6614,4
6615,19
6616,1
6617,9
6618,4
6619,7
6620,10
6621,4
6622,16
6623,2
6624,0
6625,5
6626,19
6627,15
6628,10
6629,5
6630,11
6631,15
6632,18
6633,4
6634,3
6635,8
6636,3
6637,19
6638,1
6639,2
6640,12
6641,19
6642,10
6643,1
6644,13
6645,6
6646,2
6647,1
6648,19
6649,15
6650,3
6651,12
6652,8
6653,6
6654,14
6655,4
6656,16
6657,7
6658,3
6659,6
6660,5
6661,3
6662,10
6663,18
6664,6
6665,13
6666,16
6667,18
6668,17
6669,3
6670,15
6671,7
6672,2
6673,12
6674,5
6675,18
6676,4
6677,12
6678,19
6679,5
6680,13
6681,11
6682,14
6683,7
6684,19
6685,0
6686,6
6687,6
6688,14
6689,6
6690,5
6691,12
6692,17
6693,8
6694,8
6695,17
6696,5
6697,16
6698,7
6699,14
6700,4
6701,14
6702,17
6703,10
6704,16
6705,14
6706,2
6707,1
6708,17
6709,16
6710,15
6711,17
6712,8
6713,11
6714,4
6715,2
6716,2
6717,6
6718,4
6719,8
6720,5
6721,7
6722,1
6723,2
6724,1
6725,6
6726,16
6727,10
6728,1
6729,14
6730,6
6731,6
6732,3
6733,17
6734,2
6735,10
6736,17
6737,14
6738,14
6739,1
6740,14
6741,7
6742,10
6743,2
6744,3
6745,19
6746,15
6747,1
6748,2
6749,19
6750,5
6751,7
6752,13
6753,1
6754,3
6755,5
6756,13
6757,16
6758,15
6759,1
6760,11
6761,17
6762,15
6763,5
6764,10
6765,1
6766,19
6767,16
6768,9
6769,16
6770,17
6771,17
6772,19
6773,10
6774,17
6775,16
6776,16
6777,13
6778,6
6779,2
6780,15
6781,4
6782,19
6783,15
6784,13
6785,5
6786,18
6787,1
6788,6
6789,4
6790,3
6791,3
6792,10
6793,2
6794,3
6795,15
6796,9
6797,14
6798,6
6799,15
6800,2
6801,4
6802,14
6803,15
6804,12
6805,6
6806,16
6807,6
6808,10
6809,7
6810,10
6811,10
6812,6
6813,3
6814,9
6815,15
6816,2
6817,12
6818,15
6819,3
6820,9
6821,15
6822,15
6823,11
6824,6
6825,13
6826,13
6827,1
6828,10
6829,16
6830,9
6831,1
6832,5
6833,16
6834,19
6835,15
6836,0
6837,16
6838,18
6839,0
6840,13
6841,7
6842,1
6843,0
6844,4
6845,4
6846,1
6847,14
6848,1
6849,7
6850,3
6851,6
6852,15
6853,6
6854,19
6855,1
6856,6
6857,10
6858,8
6859,2
6860,8
6861,1
6862,3
6863,10
6864,13
6865,13
6866,16
6867,6
6868,2
6869,14
6870,4
6871,16
6872,6
6873,14
6874,15
6875,6
6876,13
6877,17
6878,19
6879,8
6880,15
6881,2
6882,3
6883,17
6884,17
6885,15
6886,16
6887,15
6888,14
6889,13
6890,1
6891,3
6892,3
6893,5
6894,19
6895,6
6896,19
6897,14
6898,16
6899,6
6900,4
6901,10
6902,4
6903,18
6904,3
6905,1
6906,3
6907,17
6908,19
6909,2
6910,19
6911,10
6912,13
6913,16
6914,4
6915,1
6916,0
6917,10
6918,3
6919,17
6920,1
6921,12
6922,5
6923,15
6924,13
6925,11
6926,4
6927,15
6928,1
6929,5
6930,10
6931,3
6932,19
6933,13
6934,14
6935,2
6936,1
6937,16
6938,19
6939,1
6940,17
6941,10
6942,13
6943,13
6944,19
6945,7
6946,12
6947,16
6948,5
6949,10
6950,5
6951,9
6952,9
6953,2
6954,2
6955,13
6956,19
6957,2
6958,14
6959,16
6960,19
6961,10
6962,5
6963,9
6964,14
6965,6
6966,6
6967,4
6968,15
6969,7
6970,1
6971,5
6972,6
6973,1
6974,18
6975,2
6976,6
6977,10
6978,17
6979,16
6980,0
6981,11
6982,14
6983,6
6984,2
6985,6
6986,3
6987,15
6988,10
6989,13
6990,14
6991,4
6992,7
6993,6
6994,6
6995,5
6996,15
6997,13
6998,10
6999,5
7000,18
7001,10
7002,0
7003,1
7004,7
7005,2
7006,9
7007,10
7008,15
7009,2
7010,1
7011,8
7012,1
7013,14
7014,1
7015,12
7016,8
7017,6
7018,1
7019,1
7020,10
7021,1
7022,16
7023,6
7024,7
7025,10
7026,10
7027,5
7028,10
7029,6
7030,15
7031,6
7032,2
7033,10
7034,2
7035,17
7036,3
7037,17
7038,15
7039,17
7040,16
7041,10
7042,5
7043,5
7044,4
7045,9
7046,14
7047,1
7048,7
7049,16
7050,10
7051,10
7052,16
7053,1
7054,15
7055,4
7056,13
7057,2
7058,10
7059,10
7060,3
7061,1
7062,10
7063,15
7064,18
7065,11
7066,14
7067,14
7068,8
7069,1
7070,7
7071,18
7072,13
7073,7
7074,18
7075,14
7076,15
7077,14
7078,7
7079,5
7080,2
7081,6
7082,5
7083,16
7084,5
7085,1
7086,7
7087,2
7088,4
7089,1
7090,15
7091,3
7092,5
7093,9
7094,1
7095,9
7096,17
7097,19
7098,19
7099,1
7100,1
7101,14
7102,19
7103,4
7104,7
7105,8
7106,15
7107,17
7108,17
7109,19
7110,2
7111,12
7112,13
7113,7
7114,19
7115,1
7116,12
7117,1
7118,3
7119,2
7120,13
7121,4
7122,6
7123,18
7124,14
7125,12
7126,6
7127,2
7128,3
7129,10
7130,17
7131,17
7132,2
7133,12
7134,9
7135,4
7136,7
7137,5
7138,1
7139,13
7140,8
7141,5
7142,10
7143,5
7144,14
7145,17
7146,6
7147,14
7148,15
7149,13
7150,7
7151,14
7152,13
7153,3
7154,18
7155,2
7156,10
7157,3
7158,16
7159,10
7160,10
7161,15
7162,3
7163,2
7164,3
7165,15
7166,1
7167,0
7168,16
7169,10
7170,19
7171,0
7172,7
7173,6
7174,5
7175,15
7176,13
7177,19
7178,6
7179,9
7180,4
7181,2
7182,19
7183,13
7184,17
7185,1
7186,4
7187,11
7188,2
7189,5
7190,8
7191,14
7192,16
7193,18
7194,16
7195,1
7196,10
7197,2
7198,19
7199,19
7200,0
7201,16
7202,13
7203,4
7204,6
7205,17
7206,19
7207,3
7208,13
7209,1
7210,12
7211,15
7212,1
7213,8
7214,18
7215,11
7216,15
7217,10
7218,12
7219,14
7220,0
7221,16
7222,17
7223,19
7224,1
7225,14
7226,5
7227,10
7228,17
7229,19
7230,10
7231,15
7232,18
7233,9
7234,0
7235,0
7236,3
7237,10
7238,1
7239,12
7240,9
7241,4
7242,16
7243,9
7244,3
7245,18
7246,2
7247,2
7248,15
7249,15
7250,6
7251,10
7252,10
7253,15
7254,16
7255,1
7256,6
7257,10
7258,19
7259,15
7260,1
7261,16
7262,14
7263,19
7264,1
7265,4
7266,16
7267,6
7268,2
7269,10
7270,6
7271,15
7272,2
7273,1
7274,7
7275,6
7276,0
7277,3
7278,2
7279,1
7280,3
7281,6
7282,10
7283,19
7284,14
7285,15
7286,3
7287,10
7288,9
7289,16
7290,4
7291,6
7292,5
7293,3
7294,6
7295,1
7296,1
7297,10
7298,14
7299,7
7300,17
7301,16
7302,5
7303,5
7304,12
7305,19
7306,2
7307,15
7308,13
7309,6
7310,2
7311,13
7312,17
7313,0
7314,19
7315,1
7316,5
7317,13
7318,12
7319,5
7320,8
7321,3
7322,3
7323,16
7324,2
7325,10
7326,16
7327,10
7328,14
7329,9
7330,8
7331,8
7332,18
7333,13
7334,13
7335,19
7336,5
7337,1
7338,13
7339,16
7340,2
7341,17
7342,10
7343,3
7344,13
7345,7
7346,17
7347,2
7348,4
7349,14
7350,16
7351,10
7352,6
7353,17
7354,6
7355,13
7356,12
7357,6
7358,7
7359,15
7360,13
7361,8
7362,2
7363,10
7364,19
7365,19
7366,15
7367,15
7368,13
7369,3
7370,1
7371,8
7372,3
7373,9
7374,7
7375,16
7376,5
7377,6
7378,14
7379,4
7380,9
7381,15
7382,6
7383,0
7384,16
7385,10
7386,18
7387,14
7388,5
7389,19
7390,5
7391,3
7392,12
7393,17
7394,1
7395,7
7396,16
7397,15
7398,3
7399,1
7400,16
7401,13
7402,6
7403,15
7404,8
7405,16
7406,5
7407,15
7408,8
7409,1
7410,7
7411,10
7412,15
7413,19
7414,13
7415,5
7416,0
7417,3
7418,8
7419,3
7420,2
7421,15
7422,6
7423,12
7424,2
7425,12
7426,4
7427,0
7428,8
7429,15
7430,0
7431,13
7432,10
7433,15
7434,3
7435,14
7436,2
7437,3
7438,13
7439,15
7440,0
7441,5
7442,18
7443,0
7444,5
7445,2
7446,16
7447,7
7448,2
7449,3
7450,19
7451,7
7452,18
7453,0
7454,13
7455,17
7456,9
7457,2
7458,2
7459,3
7460,13
7461,5
7462,4
7463,2
7464,10
7465,4
7466,19
7467,1
7468,2
7469,7
7470,7
7471,10
7472,6
7473,13
7474,14
7475,1
7476,11
7477,14
7478,14
7479,16
7480,18
7481,15
7482,18
7483,0
7484,7
7485,3
7486,1
7487,15
7488,4
7489,1
7490,18
7491,14
7492,5
7493,4
7494,3
7495,4
7496,14
7497,3
7498,13
7499,19
7500,5
7501,4
7502,2
7503,16
7504,7
7505,8
7506,11
7507,5
7508,7
7509,17
7510,15
7511,12
7512,1
7513,5
7514,10
7515,16
7516,7
7517,10
7518,4
7519,4
7520,11
7521,1
7522,9
7523,19
7524,1
7525,15
7526,14
7527,10
7528,10
7529,7
7530,3
7531,13
7532,14
7533,7
7534,3
7535,3
7536,5
7537,19
7538,2
7539,10
7540,16
7541,13
7542,17
7543,6
7544,10
7545,14
7546,5
7547,15
7548,12
7549,11
7550,10
7551,16
7552,10
7553,15
7554,16
7555,9
7556,15
7557,8
7558,5
7559,19
7560,13
7561,13
7562,15
7563,15
7564,14
7565,8
7566,19
7567,1
7568,4
7569,9
7570,6
7571,19
7572,5
7573,2
7574,4
7575,13
7576,15
7577,14
7578,10
7579,6
7580,0
7581,14
7582,7
7583,0
7584,14
7585,1
7586,19
7587,13
7588,10
7589,13
7590,2
7591,19
7592,5
7593,8
7594,14
7595,7
7596,5
7597,16
7598,5
7599,1
7600,19
7601,2
7602,7
7603,3
7604,0
7605,8
7606,16
7607,19
7608,2
7609,5
7610,10
7611,4
7612,8
7613,18
7614,2
7615,12
7616,4
7617,7
7618,2
7619,4
7620,7
7621,9
7622,10
7623,15
7624,7
7625,18
7626,15
7627,6
7628,7
7629,16
7630,7
7631,19
7632,17
7633,11
7634,7
7635,2
7636,7
7637,5
7638,2
7639,15
7640,17
7641,11
7642,10
7643,18
7644,12
7645,2
7646,10
7647,8
7648,10
7649,6
7650,4
7651,17
7652,0
7653,8
7654,15
7655,5
7656,12
7657,19
7658,14
7659,3
7660,12
7661,1
7662,2
7663,4
7664,19
7665,0
7666,14
7667,17
7668,6
7669,0
7670,17
7671,2
7672,2
7673,16
7674,4
7675,4
7676,5
7677,19
7678,11
7679,9
7680,4
7681,17
7682,7
7683,19
7684,4
7685,10
7686,17
7687,8
7688,17
7689,3
7690,2
7691,8
7692,1
7693,0
7694,6
7695,14
7696,2
7697,17
7698,2
7699,10
7700,0
7701,15
7702,6
7703,10
7704,9
7705,14
7706,14
7707,15
7708,10
7709,3
7710,6
7711,7
7712,17
7713,16
7714,6
7715,6
7716,14
7717,13
7718,3
7719,2
7720,10
7721,5
7722,12
7723,13
7724,0
7725,3
7726,14
7727,14
7728,2
7729,13
7730,2
7731,15
7732,5
7733,7
7734,0
7735,11
7736,3
7737,0
7738,5
7739,2
7740,1
7741,16
7742,14
7743,14
7744,17
7745,5
7746,19
7747,15
7748,15
7749,18
7750,3
7751,1
7752,3
7753,13
7754,5
7755,3
7756,14
7757,6
7758,6
7759,10
7760,1
7761,14
7762,1
7763,10
7764,17
7765,8
7766,14
7767,16
7768,3
7769,16
7770,14
7771,13
7772,1
7773,7
7774,3
7775,2
7776,2
7777,14
7778,2
7779,8
7780,6
7781,5
7782,5
7783,8
7784,14
7785,2
7786,14
7787,17
7788,4
7789,6
7790,10
7791,7
7792,2
7793,4
7794,15
7795,3
7796,2
7797,10
7798,0
7799,3
7800,3
7801,16
7802,14
7803,1
7804,13
7805,4
7806,2
7807,14
7808,13
7809,3
7810,13
7811,10
7812,19
7813,10
7814,1
7815,0
7816,19
7817,6
7818,5
7819,17
7820,2
7821,19
7822,11
7823,17
7824,7
7825,10
7826,16
7827,17
7828,15
7829,2
7830,1
7831,1
7832,13
7833,8
7834,16
7835,3
7836,13
7837,8
7838,3
7839,16
7840,12
7841,6
7842,11
7843,1
7844,6
7845,13
7846,2
7847,1
7848,15
7849,16
7850,13
7851,10
7852,6
7853,16
7854,6
7855,9
7856,10
7857,8
7858,19
7859,19
7860,12
7861,0
7862,0
7863,4
7864,3
7865,14
7866,12
7867,12
7868,14
7869,14
7870,16
7871,6
7872,10
7873,15
7874,2
7875,10
7876,15
7877,4
7878,13
7879,11
7880,17
7881,15
7882,5
7883,10
7884,5
7885,15
7886,7
7887,6
7888,19
7889,6
7890,10
7891,2
7892,3
7893,10
7894,0
7895,10
7896,13
7897,5
7898,3
7899,5
7900,2
7901,14
7902,3
7903,15
7904,17
7905,14
7906,15
7907,5
7908,13
7909,6
7910,19
7911,15
7912,15
7913,10
7914,3
7915,5
7916,15
7917,15
7918,10
7919,3
7920,10
7921,10
7922,8
7923,10
7924,1
7925,14
7926,13
7927,14
7928,3
7929,16
7930,4
7931,10
7932,13
7933,15
7934,3
7935,8
7936,12
7937,5
7938,2
7939,14
7940,13
7941,17
7942,14
7943,2
7944,6
7945,17
7946,2
7947,1
7948,8
7949,19
7950,10
7951,10
7952,3
7953,15
7954,17
7955,19
7956,9
7957,14
7958,11
7959,15
7960,13
7961,15
7962,13
7963,13
7964,1
7965,2
7966,19
7967,2
7968,16
7969,4
7970,19
7971,10
7972,14
7973,15
7974,15
7975,17
7976,0
7977,0
7978,3
7979,11
7980,10
7981,3
7982,3
7983,3
7984,19
7985,12
7986,9
7987,5
7988,1
7989,1
7990,9
7991,14
7992,7
7993,2
7994,11
7995,11
7996,8
7997,15
7998,10
7999,4
8000,18
8001,2
8002,15
8003,1
8004,9
8005,15
8006,13
8007,2
8008,3
8009,2
8010,4
8011,15
8012,11
8013,14
8014,10
8015,16
8016,15
8017,7
8018,13
8019,2
8020,16
8021,5
8022,7
8023,4
8024,10
8025,6
8026,5
8027,2
8028,13
8029,15
8030,14
8031,14
8032,13
8033,3
8034,10
8035,13
8036,6
8037,3
8038,2
8039,2
8040,3
8041,15
8042,5
8043,6
8044,2
8045,14
8046,12
8047,6
8048,14
8049,10
8050,16
8051,17
8052,10
8053,6
8054,18
8055,10
8056,1
8057,1
8058,3
8059,10
8060,15
8061,19
8062,17
8063,1
8064,1
8065,19
8066,8
8067,1
8068,14
8069,6
8070,2
8071,0
8072,14
8073,6
8074,10
8075,8
8076,4
8077,2
8078,2
8079,12
8080,15
8081,10
8082,6
8083,7
8084,2
8085,10
8086,1
8087,3
8088,3
8089,15
8090,15
8091,10
8092,14
8093,3
8094,1
8095,9
8096,3
8097,6
8098,0
8099,14
8100,1
8101,17
8102,4
8103,6
8104,16
8105,1
8106,19
8107,6
8108,13
8109,14
8110,5
8111,2
8112,9
8113,10
8114,12
8115,19
8116,3
8117,16
8118,15
8119,2
8120,0
8121,10
8122,16
8123,2
8124,13
8125,9
8126,13
8127,3
8128,14
8129,15
8130,16
8131,0
8132,17
8133,1
8134,4
8135,13
8136,2
8137,7
8138,8
8139,13
8140,7
8141,3
8142,15
8143,4
8144,8
8145,15
8146,0
8147,10
8148,16
8149,10
8150,3
8151,13
8152,9
8153,15
8154,8
8155,0
8156,14
8157,4
8158,8
8159,8
8160,18
8161,14
8162,10
8163,14
8164,3
8165,6
8166,19
8167,13
8168,7
8169,9
8170,15
8171,6
8172,2
8173,15
8174,4
8175,15
8176,2
8177,11
8178,3
8179,16
8180,3
8181,0
8182,16
8183,15
8184,12
8185,9
8186,3
8187,4
8188,14
8189,19
8190,8
8191,19
8192,7
8193,15
8194,1
8195,13
8196,6
8197,4
8198,15
8199,2
8200,19
8201,15
8202,2
8203,15
8204,2
8205,8
8206,6
8207,16
8208,8
8209,14
8210,6
8211,16
8212,12
8213,5
8214,2
8215,2
8216,4
8217,16
8218,3
8219,0
8220,1
8221,1
8222,13
8223,1
8224,13
8225,6
8226,6
8227,2
8228,19
8229,14
8230,15
8231,16
8232,17
8233,2
8234,16
8235,3
8236,15
8237,14
8238,18
8239,19
8240,16
8241,3
8242,9
8243,2
8244,16
8245,15
8246,5
8247,3
8248,19
8249,3
8250,6
8251,16
8252,1
8253,13
8254,16
8255,19
8256,4
8257,15
8258,8
8259,14
8260,16
8261,15
8262,18
8263,1
8264,2
8265,6
8266,3
8267,13
8268,15
8269,14
8270,14
8271,16
8272,16
8273,14
8274,16
8275,4
8276,9
8277,15
8278,10
8279,18
8280,6
8281,6
8282,15
8283,2
8284,14
8285,17
8286,18
8287,16
8288,16
8289,10
8290,11
8291,6
8292,16
8293,3
8294,11
8295,11
8296,6
8297,16
8298,2
8299,19
8300,15
8301,14
8302,4
8303,16
8304,0
8305,1
8306,2
8307,14
8308,6
8309,15
8310,16
8311,16
8312,14
8313,14
8314,4
8315,4
8316,14
8317,16
8318,13
8319,6
8320,14
8321,6
8322,5
8323,10
8324,17
8325,19
8326,10
8327,14
8328,11
8329,4
8330,16
8331,6
8332,1
8333,16
8334,15
8335,12
8336,4
8337,18
8338,8
8339,4
8340,4
8341,19
8342,15
8343,6
8344,1
8345,6
8346,6
8347,6
8348,19
8349,16
8350,10
8351,9
8352,10
8353,6
8354,17
8355,4
8356,0
8357,2
8358,1
8359,15
8360,6
8361,19
8362,14
8363,6
8364,19
8365,3
8366,19
8367,10
8368,16
8369,14
8370,16
8371,14
8372,11
8373,16
8374,13
8375,5
8376,6
8377,6
8378,3
8379,14
8380,2
8381,18
8382,19
8383,19
8384,6
8385,19
8386,1
8387,2
8388,14
8389,6
8390,1
8391,15
8392,16
8393,3
8394,10
8395,16
8396,6
8397,3
8398,18
8399,14
8400,15
8401,3
8402,19
8403,14
8404,4
8405,16
8406,19
8407,5
8408,17
8409,5
8410,4
8411,13
8412,4
8413,16
8414,5
8415,13
8416,6
8417,5
8418,6
8419,13
8420,2
8421,7
8422,5
8423,13
8424,2
8425,3
8426,15
8427,6
8428,2
8429,15
8430,19
8431,17
8432,2
8433,18
8434,17
8435,2
8436,10
8437,1
8438,6
8439,19
8440,17
8441,18
8442,14
8443,11
8444,2
8445,2
8446,7
8447,16
8448,8
8449,6
8450,6
8451,4
8452,11
8453,3
8454,17
8455,19
8456,17
8457,17
8458,4
8459,17
8460,5
8461,15
8462,16
8463,19
8464,2
8465,3
8466,16
8467,16
8468,19
8469,16
8470,1
8471,10
8472,19
8473,15
8474,11
8475,8
8476,3
8477,19
8478,3
8479,8
8480,2
8481,1
8482,4
8483,14
8484,10
8485,16
8486,6
8487,4
8488,16
8489,13
8490,16
8491,6
8492,4
8493,11
8494,12
8495,14
8496,6
8497,2
8498,18
8499,1
8500,6
8501,4
8502,6
8503,1
8504,13
8505,3
8506,15
8507,2
8508,17
8509,3
8510,3
8511,10
8512,19
8513,10
8514,2
8515,18
8516,16
8517,19
8518,13
8519,4
8520,3
8521,17
8522,4
8523,18
8524,1
8525,11
8526,17
8527,3
8528,17
8529,18
8530,2
8531,15
8532,16
8533,16
8534,18
8535,16
8536,6
8537,2
8538,15
8539,5
8540,1
8541,2
8542,17
8543,18
8544,10
8545,6
8546,17
8547,0
8548,6
8549,16
8550,19
8551,11
8552,3
8553,19
8554,15
8555,13
8556,16
8557,17
8558,16
8559,8
8560,4
8561,19
8562,19
8563,5
8564,10
8565,15
8566,19
8567,17
8568,15
8569,3
8570,2
8571,6
8572,10
8573,14
8574,13
8575,14
8576,19
8577,4
8578,14
8579,16
8580,17
8581,2
8582,6
8583,14
8584,2
8585,15
8586,1
8587,5
8588,6
8589,4
8590,2
8591,1
8592,2
8593,6
8594,19
8595,2
8596,16
8597,15
8598,14
8599,13
8600,11
8601,16
8602,11
8603,12
8604,6
8605,13
8606,12
8607,1
8608,6
8609,6
8610,6
8611,14
8612,6
8613,19
8614,17
8615,12
8616,1
8617,1
8618,4
8619,4
8620,10
8621,19
8622,2
8623,17
8624,15
8625,7
8626,6
8627,2
8628,15
8629,13
8630,6
8631,17
8632,4
8633,14
8634,6
8635,17
8636,2
8637,10
8638,11
8639,14
8640,11
8641,7
8642,9
8643,3
8644,18
8645,2
8646,6
8647,19
8648,2
8649,4
8650,12
8651,3
8652,15
8653,3
8654,1
8655,1
8656,3
8657,0
8658,18
8659,18
8660,11
8661,13
8662,19
8663,14
8664,0
8665,5
8666,14
8667,2
8668,3
8669,16
8670,15
8671,1
8672,11
8673,12
8674,19
8675,1
8676,16
8677,10
8678,7
8679,4
8680,10
8681,4
8682,17
8683,13
8684,6
8685,15
8686,17
8687,14
8688,3
8689,15
8690,4
8691,0
8692,8
8693,12
8694,4
8695,19
8696,14
8697,1
8698,7
8699,5
8700,14
8701,3
8702,17
8703,19
8704,2
8705,17
8706,19
8707,16
8708,6
8709,4
8710,2
8711,6
8712,12
8713,6
8714,10
8715,14
8716,0
8717,9
8718,13
8719,15
8720,14
8721,19
8722,19
8723,8
8724,6
8725,18
8726,10
8727,14
8728,16
8729,16
8730,18
8731,15
8732,6
8733,15
8734,17
8735,4
8736,14
8737,15
8738,19
8739,2
8740,17
8741,3
8742,4
8743,0
8744,6
8745,2
8746,6
8747,18
8748,6
8749,13
8750,10
8751,10
8752,10
8753,7
8754,10
8755,15
8756,13
8757,1
8758,1
8759,2
8760,2
8761,2
8762,5
8763,10
8764,13
8765,4
8766,0
8767,4
8768,2
8769,0
8770,1
8771,2
8772,6
8773,10
8774,3
8775,5
8776,14
8777,2
8778,10
8779,1
8780,2
8781,17
8782,19
8783,13
8784,17
8785,5
8786,18
8787,13
8788,2
8789,6
8790,3
8791,10
8792,9
8793,18
8794,2
8795,15
8796,15
8797,19
8798,15
8799,16
8800,14
8801,16
8802,19
8803,11
8804,5
8805,9
8806,15
8807,5
8808,1
8809,10
8810,11
8811,1
8812,2
8813,11
8814,19
8815,17
8816,14
8817,12
8818,0
8819,10
8820,15
8821,16
8822,5
8823,4
8824,17
8825,12
8826,17
8827,5
8828,6
8829,9
8830,15
8831,2
8832,7
8833,5
8834,1
8835,4
8836,10
8837,10
8838,3
8839,1
8840,16
8841,13
8842,1
8843,13
8844,3
8845,12
8846,10
8847,12
8848,13
8849,8
8850,5
8851,10
8852,3
8853,10
8854,16
8855,17
8856,16
8857,17
8858,4
8859,10
8860,2
8861,12
8862,13
8863,1
8864,15
8865,4
8866,9
8867,19
8868,2
8869,2
8870,9
8871,8
8872,15
8873,5
8874,2
8875,3
8876,6
8877,6
8878,1
8879,19
8880,7
8881,19
8882,4
8883,19
8884,11
8885,11
8886,14
8887,12
8888,9
8889,10
8890,6
8891,15
8892,5
8893,8
8894,14
8895,7
8896,2
8897,1
8898,7
8899,6
8900,4
8901,15
8902,5
8903,19
8904,3
8905,6
8906,4
8907,4
8908,7
8909,13
8910,18
8911,10
8912,1
8913,19
8914,17
8915,5
8916,17
8917,6
8918,16
8919,1
8920,5
8921,14
8922,2
8923,4
8924,14
8925,9
8926,1
8927,1
8928,2
8929,13
8930,16
8931,8
8932,4
8933,7
8934,9
8935,15
8936,15
8937,1
8938,16
8939,9
